dep;pro;can;ciu;area;zona;v00;v01;v02;v03;v04;v05;v06;v07;v081;v082;v083;v09;v10;v11;v12;v14;v15;v18h;v18m;i10v;i13v;v011;claviv;v18t;urb;folio;totpob;tothom;totmuj
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;5;7;23;11;1;10;12;2;1157123;12;5;7
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;24;0;1;0;0;2;1157124;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;25;0;1;0;0;2;1157125;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;26;0;1;0;0;2;1157126;;;
9;97;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;5;3;3;2;27;11;1;10;5;2;1157127;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;1;4;1;11;1;10;5;2;1157128;5;1;4
9;97;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;5;3;1;2;2;11;1;10;3;2;1157129;3;1;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;3;4;3;11;1;10;7;2;1157130;7;3;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;4;2;4;11;1;10;6;2;1157131;6;4;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;2;1;3;0;1;5;11;1;10;1;2;1157132;1;0;1
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;6;0;1;0;0;2;1157133;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;4;3;7;11;1;10;7;2;1157134;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;4;3;8;11;1;10;7;2;1157135;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;1;3;2;2;9;11;1;10;4;2;1157136;4;2;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;5;10;11;1;10;7;2;1157137;7;2;5
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;2;0;11;11;1;10;2;2;1157138;2;2;0
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;12;0;1;0;0;2;1157139;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;5;3;13;11;1;10;8;2;1157140;8;5;3
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1157141;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;3;2;1;11;1;10;5;2;1157142;5;3;2
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;2;0;1;0;0;2;1157143;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;2;1157144;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1157145;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;1;0;1;0;0;2;1157146;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;3;1;1;5;3;3;2;2;11;1;10;5;2;1157147;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;4;2;3;11;1;10;6;2;1157148;6;4;2
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;4;0;1;0;0;2;1157149;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;1;0;1;11;1;10;1;2;1157150;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;4;3;2;11;1;10;7;2;1157151;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;5;2;3;11;1;10;7;2;1157152;7;5;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;1;1;5;3;3;3;4;11;1;10;6;2;1157153;6;3;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;3;2;1;5;3;3;1;5;11;1;10;4;2;1157154;4;3;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;3;2;6;11;1;10;5;2;1157155;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;5;2;7;11;1;10;7;2;1157156;7;5;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;3;5;8;11;1;10;8;2;1157157;8;3;5
9;97;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;5;3;3;1;9;11;1;10;4;2;1157158;4;3;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;5;4;10;11;1;10;9;2;1157159;9;5;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;1;2;1;11;1;10;3;2;1157160;3;1;2
9;97;2;0;2;0;0;14;1;6;1;5;4;5;1;3;3;2;6;1;1;5;3;1;0;2;11;1;8;1;2;1157161;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;5;3;2;4;3;11;1;10;6;2;1157162;6;2;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;3;3;6;3;4;11;1;10;9;2;1157163;9;6;3
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;3;3;3;0;5;11;1;10;3;2;1157164;3;3;0
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;1;1;6;11;1;10;2;2;1157165;2;1;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;1;7;11;1;10;3;2;1157166;3;2;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;4;3;8;11;1;10;7;2;1157167;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;4;3;9;11;1;10;7;2;1157168;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;4;10;11;1;10;7;2;1157169;7;3;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;3;3;11;11;1;10;6;2;1157170;6;3;3
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;3;2;12;11;1;10;5;2;1157171;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;2;4;13;11;1;10;6;2;1157172;6;2;4
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;2;5;3;5;2;14;11;1;10;7;2;1157173;7;5;2
9;97;2;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;2;2;15;11;1;10;4;2;1157174;4;2;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;4;0;16;11;1;10;4;2;1157175;4;4;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;3;2;17;11;1;10;5;2;1157176;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;4;18;11;1;10;5;2;1157177;5;1;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;5;2;19;11;1;10;7;2;1157178;7;5;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;6;2;20;11;1;10;8;2;1157179;8;6;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;2;2;21;11;1;10;4;2;1157180;4;2;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;3;2;22;11;1;10;5;2;1157181;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;4;23;21;1;10;5;2;1157182;5;1;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;3;23;22;1;10;4;2;1157183;4;1;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;1;24;11;1;10;2;2;1157184;2;1;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;1;25;11;1;10;4;2;1157185;4;3;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;2;26;11;1;10;3;2;1157186;3;1;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;2;27;11;1;10;3;2;1157187;3;1;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;7;7;28;11;1;10;14;2;1157188;14;7;7
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;2;29;11;1;10;4;2;1157189;4;2;2
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;30;0;1;0;0;2;1157190;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;31;0;1;0;0;2;1157191;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;32;0;1;0;0;2;1157192;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;33;0;1;0;0;2;1157193;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;0;34;11;1;10;1;2;1157194;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;3;1;1;1;3;1;6;35;11;1;10;7;2;1157195;7;1;6
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;5;3;4;3;36;11;1;10;7;2;1157196;7;4;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;1;37;11;1;10;3;2;1157197;3;2;1
9;97;2;0;2;0;0;16;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;38;0;1;0;0;2;1157198;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;0;39;11;1;10;3;2;1157199;3;3;0
9;97;2;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;40;0;1;0;0;2;1157200;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;5;1;41;11;1;10;6;2;1157201;6;5;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;0;42;11;1;10;2;2;1157202;2;2;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;3;3;43;11;1;10;6;2;1157203;6;3;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;0;44;11;1;10;1;2;1157204;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;3;4;45;11;1;10;7;2;1157205;7;3;4
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1157206;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;1;1;1;11;1;10;2;2;1157207;2;1;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;2;2;11;1;10;3;2;1157208;3;1;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;4;2;3;11;1;10;6;2;1157209;6;4;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;0;4;11;1;10;1;2;1157210;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;5;3;5;11;1;10;8;2;1157211;8;5;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;3;3;6;11;1;10;6;2;1157212;6;3;3
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;7;0;1;0;0;2;1157213;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;8;0;1;0;0;2;1157214;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;9;0;1;0;0;2;1157215;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;10;0;1;0;0;2;1157216;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;2;11;11;1;10;5;2;1157217;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;2;12;11;1;10;4;2;1157218;4;2;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;4;2;1;1;3;5;4;1;11;1;10;9;2;1157219;9;5;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;1;0;1;1;3;1;2;2;11;1;10;3;2;1157220;3;1;2
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;2;1157221;;;
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;4;0;1;0;0;2;1157222;;;
9;97;2;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;1;3;3;6;5;11;1;10;9;2;1157223;9;3;6
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;6;6;11;1;10;7;2;1157224;7;1;6
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;7;11;1;10;6;2;1157225;6;3;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;5;4;1;1;3;3;3;8;11;1;10;6;2;1157226;6;3;3
9;97;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;4;4;9;11;1;10;8;2;1157227;8;4;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;5;5;10;11;1;10;10;2;1157228;10;5;5
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;4;5;11;11;1;10;9;2;1157229;9;4;5
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;5;4;12;11;1;10;9;2;1157230;9;5;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;4;2;13;11;1;10;6;2;1157231;6;4;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;0;14;11;1;10;2;2;1157232;2;2;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;3;2;15;11;1;10;5;2;1157233;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;1;16;21;1;10;3;2;1157234;3;2;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;1;1;16;22;1;10;2;2;1157235;2;1;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;4;2;2;5;3;3;4;17;11;1;10;7;2;1157236;7;3;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;4;2;2;5;3;2;4;18;11;1;10;6;2;1157237;6;2;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;5;19;11;1;10;8;2;1157238;8;3;5
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;2;2;20;11;1;10;4;2;1157239;4;2;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;4;4;21;11;1;10;8;2;1157240;8;4;4
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;0;22;11;1;10;1;2;1157241;1;1;0
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;1;1;1;3;3;4;23;11;1;10;7;2;1157242;7;3;4
9;97;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;24;0;1;0;0;2;1157243;;;
9;97;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;1;1;3;3;4;25;11;1;10;7;2;1157244;7;3;4
9;97;2;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;1;3;2;1;26;11;1;10;3;2;1157245;3;2;1
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;2;27;11;1;10;5;2;1157246;5;3;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;2;28;11;1;10;3;2;1157247;3;1;2
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;5;3;3;3;29;11;1;10;6;2;1157248;6;3;3
9;97;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;1;3;5;2;30;11;1;10;7;2;1157249;7;5;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;2;2;1;1;5;3;3;1;1;11;1;10;4;2;1157250;4;3;1
9;97;2;2;2;0;0;14;1;5;4;5;4;5;1;3;3;2;3;2;1;5;3;4;4;2;11;1;10;8;2;1157251;8;4;4
9;97;2;2;2;0;0;14;1;5;4;5;4;5;3;4;3;2;3;1;1;5;3;2;2;3;11;1;10;4;2;1157252;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;4;3;1;5;3;5;3;4;11;1;10;8;2;1157253;8;5;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;2;1;0;1;5;3;1;2;5;11;1;10;3;2;1157254;3;1;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;6;3;6;11;1;10;9;2;1157255;9;6;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;2;2;7;11;1;10;4;2;1157256;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;4;2;8;11;1;10;6;2;1157257;6;4;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;2;2;1;1;5;3;2;3;9;11;1;10;5;2;1157258;5;2;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;1;2;10;11;1;10;3;2;1157259;3;1;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;2;3;1;1;5;3;2;2;11;11;1;10;4;2;1157260;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;2;2;12;11;1;10;4;2;1157261;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;4;3;13;11;1;10;7;2;1157262;7;4;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;1;3;14;11;1;10;4;2;1157263;4;1;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;1;3;15;11;1;10;4;2;1157264;4;1;3
9;97;2;2;2;0;0;11;1;1;1;4;4;3;1;3;3;1;2;1;1;5;3;2;1;16;11;1;3;3;2;1157265;3;2;1
9;97;2;2;2;0;0;14;1;6;4;5;4;5;3;4;3;1;2;1;2;5;3;1;4;17;11;1;10;5;2;1157266;5;1;4
9;97;2;2;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;2;3;18;11;1;10;5;2;1157267;5;2;3
9;97;2;2;2;0;0;14;1;6;4;5;4;3;3;4;3;1;1;0;2;5;3;1;1;19;11;1;10;2;2;1157268;2;1;1
9;97;2;2;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;1;0;20;11;1;10;1;2;1157269;1;1;0
9;97;2;2;2;0;0;14;1;6;4;5;4;5;1;3;3;1;2;1;1;5;3;1;2;21;11;1;10;3;2;1157270;3;1;2
9;97;2;2;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;1;0;22;11;1;10;1;2;1157271;1;1;0
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;2;2;1;11;1;10;4;2;1157272;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;4;4;2;11;1;10;8;2;1157273;8;4;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;3;3;3;11;1;10;6;2;1157274;6;3;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;1;5;4;11;1;10;6;2;1157275;6;1;5
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;2;1;5;11;1;10;3;2;1157276;3;2;1
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;2;1;0;2;5;3;2;0;6;11;1;10;2;2;1157277;2;2;0
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;0;3;7;11;1;10;3;2;1157278;3;0;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;2;5;3;2;1;8;11;1;10;3;2;1157279;3;2;1
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;3;4;9;11;1;10;7;2;1157280;7;3;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;2;3;10;11;1;10;5;2;1157281;5;2;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;3;2;11;11;1;10;5;2;1157282;5;3;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;4;2;12;11;1;10;6;2;1157283;6;4;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;1;0;2;5;3;3;4;13;11;1;10;7;2;1157284;7;3;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;3;4;14;11;1;10;7;2;1157285;7;3;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;2;4;15;11;1;10;6;2;1157286;6;2;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;4;1;16;11;1;10;5;2;1157287;5;4;1
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;1;0;1;5;3;1;1;17;11;1;8;2;2;1157288;2;1;1
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;2;1;1;5;3;1;1;18;11;1;8;2;2;1157289;2;1;1
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;2;1;1;5;3;1;4;19;11;1;8;5;2;1157290;5;1;4
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;4;1;1;5;3;4;3;20;11;1;8;7;2;1157291;7;4;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;2;2;21;11;1;10;4;2;1157292;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;2;2;22;11;1;10;4;2;1157293;4;2;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;1;0;1;5;3;2;3;23;11;1;10;5;2;1157294;5;2;3
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;1;0;2;5;3;3;4;24;11;1;8;7;2;1157295;7;3;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;2;1;1;5;3;2;4;25;11;1;10;6;2;1157296;6;2;4
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;2;1;1;5;3;1;2;26;11;1;8;3;2;1157297;3;1;2
9;97;2;2;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;2;5;3;3;4;27;11;1;10;7;2;1157298;7;3;4
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;4;2;1;5;3;5;2;1;11;1;8;7;2;1157299;7;5;2
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;3;1;1;5;3;3;4;2;11;1;10;7;2;1157300;7;3;4
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;3;1;1;5;3;1;1;3;11;1;10;2;2;1157301;2;1;1
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;3;3;4;11;1;10;6;2;1157302;6;3;3
9;97;2;2;2;0;0;14;1;5;1;5;4;3;3;4;3;1;3;2;1;5;3;1;2;5;11;1;8;3;2;1157303;3;1;2
9;97;2;2;2;0;0;14;1;5;1;5;4;3;3;4;3;1;3;2;1;5;3;2;5;6;11;1;8;7;2;1157304;7;2;5
9;97;2;2;2;0;0;14;1;5;4;5;4;5;3;4;3;1;2;1;1;5;3;1;3;7;11;1;10;4;2;1157305;4;1;3
9;97;2;2;2;0;0;14;1;5;1;5;4;3;1;3;3;1;4;2;1;5;3;3;3;8;11;1;8;6;2;1157306;6;3;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;3;4;3;1;2;1;1;5;3;1;1;9;11;1;10;2;2;1157307;2;1;1
9;97;2;2;2;0;0;14;1;5;4;5;4;5;3;4;3;1;1;0;2;5;3;1;0;10;11;1;10;1;2;1157308;1;1;0
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;3;1;1;5;3;4;3;11;11;1;10;7;2;1157309;7;4;3
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;3;1;1;5;2;3;1;12;11;1;10;4;2;1157310;4;3;1
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;4;2;1;5;3;7;5;13;11;1;10;12;2;1157311;12;7;5
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;4;2;1;5;3;2;6;14;11;1;10;8;2;1157312;8;2;6
9;97;2;2;2;0;0;14;1;5;4;5;4;3;1;3;3;1;3;1;1;5;3;1;0;15;11;1;10;1;2;1157313;1;1;0
9;97;2;2;2;0;0;11;1;5;1;5;4;3;1;3;3;1;4;2;1;5;3;2;5;16;11;1;8;7;2;1157314;7;2;5
9;97;2;2;2;0;0;11;1;5;1;5;4;3;1;3;3;1;4;1;1;5;3;2;3;17;11;1;8;5;2;1157315;5;2;3
