folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_17;s8_17e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_184e;s8_191a;s8_191b;s8_192a;s8_192b;s8_193a;s8_193b;s8_194a;s8_194b;s8_195a;s8_195b;s8_195e;s8_20;s8_21;s8_21e;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;s8_29;s8_30;s8_31;s8_32;s8_331;s8_332;s8_333;s8_334;s8_335;s8_34;upm;estrato;area;ccons;chabita;cserv;cviv2;factor_ant;factor
"20720010061";"02";1;1;2;"";;5;2;"";1;4;"";1;"";1;"";1;2;1;1;3;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;1;1;20;3;;;;;;;"207201001";"22";2;-1;2;3;0;418;428
"20720010091";"02";1;1;2;"";;100;2;"";1;1;"";1;"";1;"";2;2;2;;;1;20;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";;3;1;2;;2;;1;1;30;3;;;;;;;"207201001";"22";2;-1;2;2;0;418;428
"20720010131";"02";1;1;2;"";;20;2;"";1;1;"";1;"";1;"";2;2;1;1;3;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;;1;1;20;3;;;;;;;"207201001";"22";2;-1;3;2;0;418;428
"20720010161";"02";1;1;2;"";;50;2;"";1;1;"";1;"";1;"";2;2;1;1;3;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;1;1;30;3;;;;;;;"207201001";"22";2;-1;3;2;0;418;428
"20720010191";"02";1;1;2;"";;50;2;"";1;4;"";1;"";1;"";2;2;1;1;3;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;2;2;;2;;1;2;20;3;;;;;;;"207201001";"22";2;-1;2;2;0;418;428
"20720010221";"02";1;1;2;"";;30;2;"";1;1;"";1;"";1;"";2;2;1;1;3;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";40;5;2;1;1;2;;1;3;10;3;;;;;;;"207201001";"22";2;-1;2;2;0;418;428
"20720010251";"02";1;1;2;"";;100;2;"";1;1;"";1;"";1;"";2;2;1;1;3;1;15;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;4;2;2;;2;;2;;;3;;;;;;;"207201001";"22";2;-1;3;2;0;418;428
"20720010281";"02";1;1;2;"";;50;2;"";1;1;"";1;"";1;"";2;2;1;1;3;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"207201001";"22";2;-1;3;2;0;418;428
"20720010321";"02";1;1;2;"";;150;2;"";2;4;"";1;"";1;"";1;2;1;1;3;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";13;3;1;2;;2;;1;1;30;3;;;;;;;"207201001";"22";2;-1;3;3;0;418;428
"20720010351";"02";1;1;2;"";;50;2;"";1;1;"";1;"";1;"";1;3;1;1;3;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";10;3;3;2;;2;;2;;;3;;;;;;;"207201001";"22";2;-1;3;3;0;418;428
"20720010381";"02";1;1;2;"";;50;2;"";1;1;"";5;"";1;"";1;2;1;1;3;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;1;3;100;3;;;;;;;"207201001";"22";2;0;2;3;0;418;428
"20763010021";"02";1;1;2;"";;10;2;"";1;4;"";1;"";6;"";2;0;2;;;1;12;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;2;0;490;502
"20763010061";"02";1;1;2;"";;20;2;"";1;4;"";1;"";6;"";2;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;1;0;490;502
"20763010091";"02";1;1;2;"";;;2;"";1;4;"";1;"";6;"";2;0;2;;;1;15;2;"";2;;2;;2;;2;;"";1;2000;2;;2;;2;;2;;"";1;2;"";0;2;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;2;0;490;502
"20763010131";"02";1;1;2;"";;;2;"";1;4;"";1;"";6;"";2;0;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;1;0;490;502
"20763010161";"02";1;1;2;"";;;2;"";1;4;"";1;"";6;"";2;0;2;;;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;1;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;2;0;490;502
"20763010201";"02";1;1;5;"";;10;2;"";1;4;"";1;"";6;"";2;0;2;;;1;22;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;2;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;2;0;490;502
"20763010231";"02";1;1;2;"";;20;2;"";1;4;"";1;"";5;"";4;0;2;;;1;11;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;3;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;2;0;490;502
"20763010271";"02";1;1;2;"";;50;2;"";1;1;"";1;"";5;"";4;0;2;;;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;2;1;2;;2;;1;3;20;3;;;;;;;"207630301";"22";2;-1;2;2;0;490;502
"20763010301";"02";1;1;2;"";;60;1;"";1;1;"";1;"";5;"";4;0;1;1;3;1;11;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;3;1;2;;2;;1;1;40;3;;;;;;;"207630301";"22";2;0;3;2;0;490;502
"20763010341";"02";1;1;2;"";;50;2;"";1;4;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;3;2;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;1;-1;490;502
"20763010371";"02";1;1;2;"";;40;2;"";1;4;"";1;"";5;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;6;3;2;;2;;1;1;20;3;;;;;;;"207630301";"22";2;-1;3;1;0;490;502
"20763010411";"02";1;1;2;"";;;2;"";2;4;"";1;"";5;"";4;0;2;;;2;;4;"";1;30;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;1;1;2;;2;;2;;;3;;;;;;;"207630301";"22";2;-1;3;1;0;490;502
"20784010031";"02";1;1;2;"";;50;1;"";1;1;"";5;"";6;"";2;2;1;1;2;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";60;2;2;2;;2;;1;1;40;2;;;;;;30;"207840201";"22";2;0;3;2;0;657;673
"20784010071";"02";1;1;5;"";;100;2;"";1;1;"";2;"";6;"";2;2;1;1;3;1;35;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";15;1;1;2;;2;;2;;;2;;;;;;50;"207840201";"22";2;0;2;2;0;657;673
"20784010111";"02";1;1;1;"";50;;2;"";1;1;"";5;"";6;"";2;12;2;;;1;25;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;2;1;2;;2;;1;3;30;2;;;;;;5;"207840201";"22";2;0;2;2;0;657;673
"20784010151";"02";1;4;4;"";;200;1;"";1;1;"";6;"";6;"";2;0;1;1;2;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;1;1;2;;2;;1;2;150;3;;;;;;;"207840201";"22";2;1;3;2;1;657;673
"20784010191";"02";1;1;1;"";80;;2;"";1;1;"";1;"";6;"";2;2;1;1;2;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;1;1;2;;2;;1;2;10;2;;;;;;10;"207840201";"22";2;-1;2;1;-1;657;673
"20784010231";"02";1;1;2;"";;150;2;"";1;1;"";5;"";6;"";2;22;2;;;1;35;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;2;1;1;1;2;;1;2;100;2;;;;;;80;"207840201";"22";2;0;2;2;0;657;673
"20784010301";"02";1;1;2;"";;100;2;"";1;1;"";5;"";6;"";2;1;1;1;2;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;2;1;2;;2;;1;2;60;2;;;;;;40;"207840201";"22";2;0;2;2;0;657;673
"20784010341";"02";1;1;5;"";;100;1;"";1;1;"";5;"";6;"";2;1;2;;;1;28;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";27;2;1;2;;2;;1;2;20;2;;;;;;12;"207840201";"22";2;0;1;2;0;657;673
"20784010421";"02";1;1;1;"";100;;2;"";1;1;"";5;"";6;"";3;1;2;;;1;25;7;"SELECCION ORGANICO E INORGANIC";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";30;1;1;2;;2;;1;1;20;3;;;;;;;"207840201";"22";2;0;3;2;0;657;673
"20784010461";"02";1;1;1;"";200;;2;"";1;1;"";5;"";6;"";2;1;2;;;1;55;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;1;1;1;1;2;;1;2;100;3;;;;;;;"207840201";"22";2;0;3;2;0;657;673
"20829050041";"02";1;1;2;"";;200;2;"";1;1;"";1;"";6;"";2;0;1;1;3;1;22;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;3;2;;2;;1;1;10;3;;;;;;;"208290105";"22";2;-1;3;2;0;562;576
"20829050081";"02";1;1;2;"";;100;2;"";1;1;"";5;"";6;"";2;2;1;1;3;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";26;4;3;2;;2;;1;3;30;3;;;;;;;"208290105";"22";2;0;3;2;0;562;576
"20829050131";"02";1;1;2;"";;100;2;"";1;1;"";2;"";6;"";2;0;1;1;3;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;1;1;2;;2;;2;;;3;;;;;;;"208290105";"22";2;0;3;2;0;562;576
"20829050171";"02";1;1;2;"";;100;1;"";1;1;"";1;"";6;"";2;1;1;1;3;1;28;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;25;2;2;;2;;1;3;30;3;;;;;;;"208290105";"22";2;0;3;2;0;562;576
"20829050221";"02";1;1;2;"";;50;2;"";1;1;"";1;"";6;"";2;1;1;1;3;1;17;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;2;;2;;;3;;;;;;;"208290105";"22";2;-1;3;2;0;562;576
"20829050261";"02";1;1;2;"";;40;2;"";1;1;"";2;"";6;"";2;1;1;1;3;1;27;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;3;60;2;;;;;;40;"208290105";"22";2;0;3;2;0;562;576
"20829050311";"02";1;1;2;"";;50;2;"";1;1;"";5;"";6;"";2;2;1;1;3;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;2;;2;;1;1;30;2;;;;;;36;"208290105";"22";2;0;3;2;0;562;576
"20829050351";"02";1;1;2;"";;80;2;"";1;1;"";5;"";6;"";3;1;1;1;3;1;35;2;"";1;200;2;;1;5;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;1;2;;2;;2;;;2;;;;;;5;"208290105";"22";2;0;2;2;0;562;576
"20829050391";"02";1;4;4;"";;70;2;"";1;1;"";2;"";6;"";2;0;1;2;3;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;1;2;80;2;;;;;;10;"208290105";"22";2;0;1;2;0;562;576
"20829050481";"02";1;4;2;"";;30;2;"";2;1;"";1;"";6;"";2;2;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"208290105";"22";2;-1;3;1;0;562;576
"20829050531";"02";1;1;2;"";;50;2;"";1;1;"";1;"";6;"";2;2;1;1;3;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;1;2;;2;;1;1;10;3;;;;;;;"208290105";"22";2;-1;3;2;0;562;576
"20887020051";"02";1;1;2;"";;200;2;"";1;1;"";5;"";6;"";2;0;1;1;3;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;1;40;3;;;;;;;"208872402";"22";2;0;3;2;0;600;615
"20887020171";"02";1;1;2;"";;25;2;"";1;1;"";1;"";6;"";4;0;1;1;3;1;8;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;5;2;2;;2;;1;3;60;3;;;;;;;"208872402";"22";2;-1;3;2;0;600;615
"20887020281";"02";1;2;2;"";;25;5;"";2;1;"";1;"";6;"";2;0;1;1;3;1;7;4;"";2;;2;;2;;2;;"";1;700;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"208872402";"22";2;-1;2;2;0;600;615
"20887020401";"02";1;1;2;"";;50;2;"";1;1;"";5;"";1;"";2;0;1;1;2;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"208872402";"22";2;0;2;2;0;600;615
"20887020511";"02";1;1;2;"";;50;2;"";2;2;"";5;"";1;"";2;0;1;1;2;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;3;3;2;;2;;2;;;3;;;;;;;"208872402";"22";2;0;3;2;0;600;615
"20887020631";"02";1;2;2;"";;50;2;"";2;1;"";1;"";6;"";2;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;2;2;2;;2;;2;;;3;;;;;;;"208872402";"22";2;-1;2;1;-1;600;615
"20887020741";"02";1;1;2;"";;150;2;"";1;1;"";1;"";6;"";4;0;1;1;2;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;4;40;3;;;;;;;"208872402";"22";2;-1;2;1;-1;600;615
"20887020861";"02";1;1;2;"";;200;2;"";1;1;"";5;"";1;"";3;0;1;1;2;2;;7;"LO TIRA EN POZO";2;;2;;2;;2;;"";1;3000;2;;2;;2;;2;;"";1;4;"";27;2;1;2;;2;;1;1;50;3;;;;;;;"208872402";"22";2;0;3;2;0;600;615
"20887020971";"02";1;2;5;"";;25;5;"";2;1;"";1;"";6;"";2;0;1;2;3;1;28;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"208872402";"22";2;-1;2;2;-1;600;615
"20887021091";"02";1;2;2;"";;30;5;"";2;4;"";1;"";1;"";2;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;10;3;;;;;;;"208872402";"22";2;-1;2;2;-1;600;615
"20887021201";"02";1;2;2;"";;20;4;"";2;1;"";1;"";1;"";2;10;1;1;2;2;;2;"";1;100;2;;2;;2;;"";1;8000;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;1;2;200;3;;;;;;;"208872402";"22";2;0;2;2;0;600;615
"20887021321";"02";1;1;2;"";;100;2;"";1;1;"";1;"";6;"";2;0;1;1;3;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;30;3;;;;;;;"208872402";"22";2;-1;2;2;0;600;615
"20890050011";"02";1;1;2;"";;100;2;"";2;1;"";1;"";5;"";4;0;1;1;3;1;8;7;"POZO HECHO PARA LA BASURA";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"208902405";"22";2;-1;3;2;0;887;909
"20890050071";"02";1;4;2;"";;250;2;"";2;1;"";1;"";6;"";2;0;1;1;3;1;15;4;"";2;;2;;2;;2;;"";1;400;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;20;3;;;;;;;"208902405";"22";2;-1;3;2;0;887;909
"20890050141";"02";1;2;2;"";;100;5;"";2;1;"";1;"";6;"";2;0;1;1;3;1;20;4;"";2;;2;;1;190;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;40;3;;;;;;;"208902405";"22";2;-1;3;2;0;887;909
"20890050201";"02";1;4;2;"";;300;2;"";2;1;"";1;"";5;"";4;0;1;2;3;1;15;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"208902405";"22";2;-1;2;2;0;887;909
"20890050261";"02";1;1;2;"";;100;2;"";1;1;"";1;"";6;"";2;0;1;1;3;1;22;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"208902405";"22";2;-1;2;2;0;887;909
"20890050331";"02";1;1;2;"";;80;2;"";1;1;"";1;"";5;"";4;0;1;1;3;1;45;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;;1;2;100;3;;;;;;;"208902405";"22";2;-1;3;2;0;887;909
"20890050391";"02";1;1;2;"";;100;1;"";1;1;"";5;"";5;"";2;0;1;1;3;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;30;3;;;;;;;"208902405";"22";2;0;3;2;0;887;909
"20890050451";"02";1;1;5;"";;100;2;"";2;1;"";1;"";4;"";4;0;1;1;3;1;25;7;"POZOS DE MATERIAL ORGANICO Y S";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;1;1;2;;1;1;50;3;;;;;;;"208902405";"22";2;-1;2;2;0;887;909
"20890050521";"02";1;1;2;"";;100;1;"";1;1;"";5;"";6;"";2;0;1;1;3;1;10;7;"POZOS PARA DESECHOS SOLIDOS Y";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;1;50;3;;;;;;;"208902405";"22";2;0;3;2;0;887;909
"20890050581";"02";1;1;2;"";;200;2;"";1;1;"";2;"";1;"";2;0;1;1;3;1;60;7;"HAY UN POZO DE BASURA HECHO PO";2;;2;;2;;2;;"";2;;1;100;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;1;1;20;3;;;;;;;"208902405";"22";2;0;3;2;1;887;909
"20890050641";"02";1;1;2;"";;200;2;"";2;1;"";1;"";6;"";2;0;1;1;3;1;25;7;"HAY POZO DE BASURA";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;100;3;;;;;;;"208902405";"22";2;-1;3;2;0;887;909
"20890050711";"02";1;1;2;"";;100;2;"";2;1;"";2;"";6;"";4;0;1;1;3;1;6;7;"POZO DE BASURA QUE ELLOS SE HI";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";;5;3;2;;2;;1;3;100;3;;;;;;;"208902405";"22";2;0;3;2;0;887;909
"20917020011";"02";1;2;5;"";;100;5;"";2;1;"";1;"";6;"";4;0;1;2;2;1;270;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;3;2;0;723;741
"20917020041";"02";1;1;2;"";;100;5;"";2;1;"";1;"";6;"";4;0;1;1;3;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;3;1;0;723;741
"20917020061";"02";1;2;2;"";;20;5;"";2;1;"";1;"";5;"";4;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;3;1;0;723;741
"20917020091";"02";1;2;2;"";;50;5;"";2;1;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;1;1;-1;723;741
"20917020111";"02";1;1;2;"";;50;5;"";2;1;"";1;"";6;"";4;0;1;1;3;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;3;1;0;723;741
"20917020141";"02";1;1;2;"";;50;2;"";2;1;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;2;1;-1;723;741
"20917020171";"02";1;2;2;"";;20;5;"";2;1;"";1;"";6;"";4;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;40;3;;;;;;;"209171902";"22";2;-1;3;1;0;723;741
"20917020191";"02";1;2;2;"";;100;5;"";2;1;"";1;"";6;"";2;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;2;1;0;723;741
"20917020221";"02";1;1;2;"";;50;5;"";2;1;"";1;"";6;"";4;0;1;1;3;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;2;1;-1;723;741
"20917020241";"02";1;1;2;"";;100;1;"";2;1;"";1;"";6;"";2;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;-1;1;1;-1;723;741
"20917020271";"02";1;2;2;"";;150;5;"";2;1;"";2;"";6;"";4;0;1;1;3;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;2;;;3;;;;;;;"209171902";"22";2;0;3;2;0;723;741
"20917020291";"02";1;1;2;"";;200;5;"";2;1;"";2;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"209171902";"22";2;0;2;1;0;723;741
"20989110011";"02";1;1;2;"";;20;2;"";1;1;"";5;"";1;"";2;5;2;;;1;22;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";24;2;1;2;;2;;2;;;3;;;;;;;"209890111";"22";2;0;3;2;0;279;286
"20989110031";"02";1;1;2;"";;50;2;"";1;1;"";1;"";5;"";2;4;1;1;3;1;22;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";15;1;1;2;;2;;1;2;50;2;;;;;;30;"209890111";"22";2;-1;3;2;0;279;286
"20989110051";"02";1;1;5;"";;40;2;"";1;1;"";1;"";5;"";4;5;2;;;1;30;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";31;2;1;2;;2;;1;3;80;3;;;;;;;"209890111";"22";2;-1;1;2;-1;279;286
"20989110071";"02";1;4;4;"";;100;1;"";1;1;"";5;"";5;"";2;0;1;2;4;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;100;3;;;;;;;"209890111";"22";2;0;3;2;0;279;286
"20989110081";"02";1;4;4;"";;70;1;"";1;1;"";5;"";5;"";2;0;1;2;4;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;1;2;;2;;1;1;30;3;;;;;;;"209890111";"22";2;0;2;2;0;279;286
"20989110101";"02";1;1;5;"";;50;2;"";1;1;"";1;"";5;"";2;4;2;;;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";23;1;1;2;;2;;1;1;20;3;;;;;;;"209890111";"22";2;-1;1;2;-1;279;286
"20989110121";"02";1;1;1;"";;;2;"";1;1;"";5;"";5;"";2;4;2;;;1;22;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;2;1;2;;2;;1;3;50;3;;;;;;;"209890111";"22";2;0;2;2;0;279;286
"20989110141";"02";1;1;2;"";;100;2;"";1;1;"";1;"";5;"";2;4;2;;;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";46;1;1;2;;2;;1;1;50;3;;;;;;;"209890111";"22";2;-1;2;2;0;279;286
"20989110161";"02";1;1;2;"";;40;2;"";1;1;"";1;"";5;"";2;4;2;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";23;1;1;2;;2;;2;;;3;;;;;;;"209890111";"22";2;-1;1;2;-1;279;286
"20989110181";"02";1;4;2;"";;20;1;"";1;1;"";1;"";5;"";2;4;2;;;1;22;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;3;3;2;;2;;2;;;3;;;;;;;"209890111";"22";2;0;3;2;0;279;286
"20989110191";"02";1;1;2;"";;15;2;"";1;1;"";1;"";5;"";2;4;2;;;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;2;"";0;2;1;2;;2;;2;;;3;;;;;;;"209890111";"22";2;-1;3;2;0;279;286
"20989110211";"02";1;1;5;"";;20;2;"";1;1;"";1;"";5;"";2;4;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";25;1;1;2;;2;;2;;;3;;;;;;;"209890111";"22";2;-1;2;1;-1;279;286
"22025070011";"02";1;1;2;"";;1050;2;"";1;1;"";3;"";1;"";1;40;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";47;4;2;2;;1;120;1;2;120;1;2;2;1;2;2;310;"220250107";"11";1;0;3;3;1;477;436
"22025070081";"02";1;1;4;"";;50;1;"";2;3;"";5;"";1;"";2;0;1;2;1;1;0;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;10;3;;;;;;;"220250107";"11";1;0;3;2;0;477;436
"22025070221";"02";1;1;2;"";;1860;2;"";1;1;"";5;"";1;"";2;55;1;2;1;1;130;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";47;4;2;1;1;2;;1;3;180;2;;;;;;40;"220250107";"11";1;0;3;2;0;477;436
