folio;id01;resultad;totper;rcompra;c_dia;c_mes;c_resul;s1_01;s1_02;s1_02e;s1_03;s1_04;s1_05;s1_05e;s1_06;s1_07;s1_07e;s1_08;s1_08e;s1_09;s1_09e;s1_10;s1_11;s1_12;s1_13;s1_14;s1_15;s1_16;s1_16e;s1_171a;s1_171b;s1_172a;s1_172b;s1_173a;s1_173b;s1_174a;s1_174b;s1_174e;s1_181a;s1_181b;s1_182a;s1_182b;s1_183a;s1_183b;s1_184a;s1_184b;s1_185a;s1_185b;s1_185e;s1_19;s1_20;s1_20e;s1_21;s1_22;s1_23;s1_24;s1_25;s1_26;upm;area;estrato;factor_ant;factor
"10262030071";"01";1;6;1;23;11;1;1;2;"";;20;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;"102620303";2;"32";384;385
"10262030091";"01";1;5;1;23;11;1;1;2;"";;40;2;"";2;4;"";1;"";2;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";1;100;1;50;2;;2;;2;;"";2;1;"";0;3;2;2;;2;"102620303";2;"32";384;385
"10262030111";"01";1;6;1;23;11;1;1;2;"";;50;4;"";2;4;"";1;"";11;"EL AGUA LO TRAE DE LA ESCUELA";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"102620303";2;"32";384;385
"10262030141";"01";1;2;1;23;11;1;4;4;"";;20;2;"";1;4;"";5;"";7;"";0;4;;2;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";15;1;0;2;;2;"102620303";2;"32";384;385
"10262030161";"01";1;2;1;22;11;1;1;2;"";;50;4;"";2;4;"";1;"";7;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102620303";2;"32";384;385
"10262030181";"01";1;2;1;23;11;1;1;2;"";;100;4;"";2;4;"";1;"";8;"";0;6;;;1;0;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102620303";2;"32";384;385
"10262030201";"01";1;2;1;23;11;1;1;2;"";;40;2;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";1;20;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102620303";2;"32";384;385
"10262030221";"01";1;1;1;23;11;1;1;2;"";;30;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102620303";2;"32";384;385
"10262030241";"01";1;3;1;23;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102620303";2;"32";384;385
"10270070051";"01";1;6;1;27;11;1;1;2;"";;100;2;"";1;4;"";5;"";2;"";3;2;;1;1;65;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;1;1;2;;2;"102700107";2;"32";354;355
"10270070121";"01";1;1;1;27;11;1;1;1;"";30;;2;"";2;4;"";1;"";2;"";235;6;;;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";27;3;2;2;;2;"102700107";2;"32";354;355
"10270070201";"01";1;2;1;26;11;1;1;2;"";;200;2;"";1;4;"";5;"";2;"";3;6;;;1;14;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;2;1;2;;2;"102700107";2;"32";354;355
"10270070271";"01";1;6;1;27;11;1;1;2;"";;100;2;"";1;4;"";5;"";2;"";3;6;;;1;20;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;4;2;2;;2;"102700107";2;"32";354;355
"10270070341";"01";1;7;1;27;11;1;1;1;"";50;;2;"";2;4;"";1;"";2;"";6;6;;;1;20;2;"";1;200;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;4;2;2;;2;"102700107";2;"32";354;355
"10270070421";"01";1;6;2;27;11;1;1;2;"";;100;1;"";1;3;"";5;"";2;"";8;6;;;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";27;4;3;2;;1;"102700107";2;"32";354;355
"10270070491";"01";1;2;2;27;11;1;4;1;"";50;;2;"";1;1;"";5;"";2;"";2;6;;;1;8;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";27;1;1;2;;2;"102700107";2;"32";354;355
"10270070561";"01";1;6;1;26;11;1;1;2;"";;30;2;"";2;4;"";1;"";2;"";3;6;;;1;18;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";27;2;1;2;;2;"102700107";2;"32";354;355
"10270070641";"01";1;5;2;27;11;1;1;2;"";;200;2;"";1;1;"";5;"";2;"";6;6;;;1;60;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;4;3;2;;2;"102700107";2;"32";354;355
"10270070711";"01";1;3;1;27;11;1;1;2;"";;150;2;"";1;4;"";5;"";2;"";3;6;;;1;90;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";26;5;3;2;;2;"102700107";2;"32";354;355
"10270070781";"01";1;7;1;27;11;1;1;2;"";;60;2;"";2;4;"";1;"";2;"";3;6;;;1;30;2;"";1;50;2;;2;;2;;"";1;200;2;;2;;2;;2;;"";1;3;"";27;3;2;2;;2;"102700107";2;"32";354;355
"10270070861";"01";1;2;1;27;11;1;1;5;"";;50;2;"";1;1;"";5;"";2;"";3;3;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";13;2;1;2;;2;"102700107";2;"32";354;355
"10276060031";"01";1;4;1;30;11;1;1;2;"";;50;2;"";1;4;"";1;"";6;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"102760106";2;"32";370;371
"10276060091";"01";1;6;1;29;11;1;1;5;"";;30;2;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;"102760106";2;"32";370;371
"10276060141";"01";1;4;1;30;11;1;1;2;"";;30;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;2;2;;2;"102760106";2;"32";370;371
"10276060201";"01";1;2;1;30;11;1;1;2;"";;30;4;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";1;100;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102760106";2;"32";370;371
"10276060251";"01";1;4;2;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";6;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"102760106";2;"32";370;371
"10276060311";"01";1;1;1;30;11;1;1;2;"";;30;2;"";2;4;"";1;"";6;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102760106";2;"32";370;371
"10276060371";"01";1;1;1;29;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"102760106";2;"32";370;371
"10276060421";"01";1;3;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";2;"";1;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102760106";2;"32";370;371
"10276060481";"01";1;1;1;29;11;1;1;2;"";;50;2;"";2;4;"";1;"";1;"";2;1;3;1;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";28;2;1;2;;2;"102760106";2;"32";370;371
"10276060531";"01";1;5;2;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";2;"";1;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;3;2;;2;"102760106";2;"32";370;371
"10276060591";"01";1;3;1;30;11;1;1;5;"";;60;2;"";2;4;"";1;"";2;"";1;2;;1;1;14;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;"102760106";2;"32";370;371
"10276060641";"01";1;3;1;30;11;1;1;2;"";;40;2;"";1;4;"";5;"";1;"";1;1;3;1;1;24;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;3;2;2;;2;"102760106";2;"32";370;371
"10281010021";"01";1;1;1;27;11;1;1;2;"";;10;2;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"102810101";2;"32";709;711
"10281010071";"01";1;3;2;26;11;1;1;2;"";;60;2;"";2;2;"";1;"";7;"";1;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102810101";2;"32";709;711
"10281010111";"01";1;4;1;26;11;1;1;2;"";;60;2;"";1;2;"";1;"";7;"";2;3;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"102810101";2;"32";709;711
"10281010161";"01";1;3;2;27;11;1;1;2;"";;60;2;"";1;2;"";1;"";7;"";1;3;;1;1;17;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;2;2;;2;"102810101";2;"32";709;711
"10281010201";"01";1;3;1;26;11;1;1;2;"";;40;2;"";2;2;"";5;"";7;"";2;3;;1;1;16;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"102810101";2;"32";709;711
"10281010251";"01";1;6;2;26;11;1;1;2;"";;20;2;"";1;2;"";5;"";7;"";1;3;;1;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"102810101";2;"32";709;711
"10281010291";"01";1;5;3;26;11;1;1;2;"";;50;2;"";1;2;"";5;"";7;"";2;3;;1;1;14;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;3;2;;2;"102810101";2;"32";709;711
"10281010341";"01";1;5;1;27;11;1;1;2;"";;30;2;"";1;2;"";1;"";7;"";1;6;;;1;14;2;"";1;50;2;;2;;2;;"";1;2250;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"102810101";2;"32";709;711
"10281010381";"01";1;4;1;26;11;1;1;2;"";;50;2;"";1;2;"";1;"";7;"";1;6;;;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"102810101";2;"32";709;711
"10281010431";"01";1;2;2;26;11;1;1;2;"";;20;2;"";2;2;"";1;"";7;"";4;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"102810101";2;"32";709;711
"10281010471";"01";1;6;3;26;11;1;1;2;"";;20;2;"";2;2;"";1;"";7;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"102810101";2;"32";709;711
"10281010521";"01";1;4;2;26;11;1;1;2;"";;20;4;"";2;2;"";1;"";7;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;0;2;;2;"102810101";2;"32";709;711
"10308010021";"01";1;6;1;1;12;1;1;2;"";;20;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"103080201";2;"32";305;306
"10308010051";"01";1;2;2;11;12;1;1;2;"";;30;2;"";1;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;3;2;2;;2;"103080201";2;"32";305;306
"10308010071";"01";1;4;1;11;12;1;1;2;"";;30;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";1;200;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"103080201";2;"32";305;306
"10308010101";"01";1;6;2;11;12;1;1;2;"";;10;2;"";1;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"103080201";2;"32";305;306
"10308010131";"01";1;6;2;11;12;1;1;2;"";;10;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010151";"01";1;3;3;10;12;1;1;2;"";;20;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010181";"01";1;7;2;11;12;1;1;2;"";;20;2;"";1;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010211";"01";1;6;2;11;12;1;1;2;"";;12;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010231";"01";1;1;1;11;12;1;1;2;"";;30;2;"";1;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"103080201";2;"32";305;306
"10308010261";"01";1;7;1;11;12;1;1;2;"";;10;4;"";2;2;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010291";"01";1;2;2;11;12;1;1;2;"";;10;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10308010311";"01";1;7;2;11;12;1;1;2;"";;10;4;"";2;4;"";1;"";8;"";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"103080201";2;"32";305;306
"10326010031";"01";1;1;1;11;12;1;1;4;"";;50;2;"";1;1;"";1;"";11;"REUNE DE LA LLUVIA EN UN TANQU";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;"103260501";2;"32";599;601
"10326010061";"01";1;5;2;11;12;1;2;2;"";;50;3;"";2;1;"";1;"";3;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;"103260501";2;"32";599;601
"10326010081";"01";1;3;2;11;12;1;1;2;"";;70;3;"";2;2;"";7;"";4;"";10;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"103260501";2;"32";599;601
"10326010111";"01";1;3;2;11;12;1;1;2;"";;150;3;"";2;1;"";1;"";4;"";10;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"103260501";2;"32";599;601
"10326010131";"01";1;3;2;11;12;1;1;2;"";;200;2;"";1;1;"";1;"";3;"";10;6;;;2;;1;"";1;1500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"103260501";2;"32";599;601
"10326010161";"01";1;4;2;10;12;1;1;4;"";;100;2;"";1;2;"";7;"";4;"";0;1;3;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"103260501";2;"32";599;601
"10326010191";"01";1;2;1;11;12;1;1;2;"";;300;2;"";2;1;"";5;"";11;"COSECHA AGUA DE LA LLUVIA EN U";0;6;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"103260501";2;"32";599;601
"10326010211";"01";1;5;2;11;12;1;1;2;"";;200;3;"";2;1;"";1;"";11;"COSEHA AGUA DE LLUVIA EN ALGIB";0;6;;;2;;4;"";1;200;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"103260501";2;"32";599;601
"10326010241";"01";1;7;1;11;12;1;1;2;"";;50;2;"";1;1;"";7;"";11;"SE RECOLECTO DE LA LLUVIA EN S";0;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"103260501";2;"32";599;601
"10326010261";"01";1;2;2;11;12;1;2;2;"";;100;3;"";2;1;"";1;"";4;"";15;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"103260501";2;"32";599;601
"10326010291";"01";1;3;1;11;12;1;1;2;"";;300;2;"";1;1;"";1;"";5;"";0;3;;1;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"103260501";2;"32";599;601
"10326010311";"01";1;6;1;11;12;1;1;2;"";;150;2;"";1;1;"";1;"";11;"COSECHA AGUA DE LLUVIA";47;3;;1;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;4;2;;2;"103260501";2;"32";599;601
"11022040011";"01";1;7;2;14;12;1;1;2;"";;500;1;"";1;1;"";5;"";10;"";16;2;;1;1;60;6;"";1;300;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;2;2;;2;"110220104";1;"12";371;375
"11022040021";"01";1;1;1;17;12;1;1;5;"";;100;1;"";1;1;"";5;"";10;"";8;6;;;1;20;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;1;2;;2;"110220104";1;"12";371;375
"11022040041";"01";1;4;1;14;12;1;1;5;"";;270;1;"";1;1;"";5;"";10;"";45;6;;;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"110220104";1;"12";371;375
"11022040051";"01";1;7;4;18;12;1;1;2;"";;1500;1;"";1;1;"";6;"";10;"";15;6;;;1;48;6;"";2;;2;;2;;2;;"";1;20000;2;;2;;2;;2;;"";1;3;"";23;7;6;1;27;2;"110220104";1;"12";371;375
"11022040071";"01";1;4;3;15;12;1;1;2;"";;150;1;"";1;2;"";5;"";10;"";32;6;;;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"110220104";1;"12";371;375
"11022040081";"01";1;3;2;17;12;1;1;1;"";100;;1;"";2;1;"";5;"";10;"";15;6;;;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";34;1;1;2;;2;"110220104";1;"12";371;375
"11022040101";"01";1;6;4;16;12;1;1;2;"";;150;1;"";1;3;"";5;"";10;"";16;6;;;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";68;2;1;1;40;2;"110220104";1;"12";371;375
"11022040111";"01";1;5;1;16;12;1;1;2;"";;300;1;"";2;3;"";5;"";10;"";16;6;;;1;30;6;"";2;;2;;1;2000;2;;"";2;;2;;2;;2;;2;;"";2;3;"";34;4;0;2;;2;"110220104";1;"12";371;375
"11022040121";"01";1;5;1;16;12;1;4;5;"";;300;1;"";1;3;"";5;"";10;"";48;1;3;2;1;120;6;"";1;3000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";45;1;1;2;;2;"110220104";1;"12";371;375
"11022040141";"01";1;4;2;16;12;1;1;2;"";;400;1;"";1;3;"";5;"";10;"";16;1;4;1;1;22;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"110220104";1;"12";371;375
"11022040151";"01";1;4;2;18;12;1;1;2;"";;1000;1;"";1;3;"";5;"";10;"";84;2;;1;1;45;6;"";1;6900;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;3;2;;2;"110220104";1;"12";371;375
"11022040171";"01";1;4;1;16;12;1;1;5;"";;200;1;"";1;3;"";5;"";10;"";56;2;;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";22;1;1;2;;2;"110220104";1;"12";371;375
"11057020041";"01";1;5;2;26;11;1;1;5;"";;200;1;"";1;3;"";5;"";1;"";35;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;1;5000;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"110570102";1;"12";371;375
"11057020131";"01";1;5;2;22;11;1;4;1;"";90;;1;"";1;3;"";5;"";1;"";15;1;1;2;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";12;1;0;2;;2;"110570102";1;"12";371;375
"11057020221";"01";1;4;2;22;11;1;1;2;"";;200;1;"";1;2;"";5;"";1;"";25;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";17;3;3;1;25;1;"110570102";1;"12";371;375
"11057020321";"01";1;8;1;22;11;1;1;2;"";;500;1;"";1;1;"";5;"";1;"";40;1;1;1;1;80;6;"";1;6000;1;7000;1;100;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;8;8;1;30;2;"110570102";1;"12";371;375
"11057020411";"01";1;5;1;23;11;1;1;2;"";;500;1;"";1;2;"";5;"";1;"";30;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;1;20;2;;"";1;4;"";10;1;1;2;;2;"110570102";1;"12";371;375
"11057020501";"01";1;2;2;23;11;1;4;4;"";;150;1;"";1;2;"";5;"";1;"";20;1;1;2;1;30;6;"";2;;1;100;1;100;2;;"";2;;2;;2;;2;;2;;"";2;3;"";12;1;0;2;;2;"110570102";1;"12";371;375
"11057020591";"01";1;10;2;22;11;1;1;2;"";;400;1;"";1;2;"";5;"";1;"";90;1;1;1;1;160;6;"";1;1000;1;500;1;600;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;7;6;1;29;2;"110570102";1;"12";371;375
"11057020681";"01";1;4;2;26;11;1;1;1;"";250;;1;"";1;2;"";5;"";1;"";50;1;1;2;1;60;3;"";2;;2;;1;100;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;2;;2;"110570102";1;"12";371;375
"11057020771";"01";1;3;1;23;11;1;1;1;"";100;;1;"";1;2;"";5;"";1;"";10;1;1;2;1;10;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;2;1;2;;2;"110570102";1;"12";371;375
"11057020871";"01";1;5;2;24;11;1;1;2;"";;400;1;"";1;2;"";5;"";1;"";20;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;4;2;1;26;2;"110570102";1;"12";371;375
"11057020961";"01";1;6;1;22;11;1;1;2;"";;900;1;"";1;2;"";5;"";1;"";45;1;1;1;1;65;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";23;5;3;1;26;2;"110570102";1;"12";371;375
"11057021051";"01";1;7;2;22;11;1;1;2;"";;600;1;"";1;2;"";5;"";1;"";80;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";18;6;5;1;26;1;"110570102";1;"12";371;375
"11069030061";"01";1;4;2;26;11;1;1;2;"";;350;1;"";1;1;"";5;"";1;"";30;1;1;1;1;110;6;"";1;2000;2;;2;;2;;"";1;4000;2;;2;;2;;2;;"";1;4;"";15;4;3;1;27;1;"110690103";1;"12";371;375
"11069030161";"01";1;5;2;27;11;1;1;1;"";500;;1;"";1;1;"";5;"";1;"";70;1;1;2;1;200;6;"";1;500;1;200;1;200;2;;"";2;;2;;2;;2;;2;;"";1;3;"";33;2;2;1;27;2;"110690103";1;"12";371;375
"11069030261";"01";1;1;1;27;11;1;1;2;"";;200;1;"";1;1;"";5;"";1;"";20;1;1;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";6;2;1;1;26;1;"110690103";1;"12";371;375
"11069030351";"01";1;5;2;29;11;1;1;3;"";;1000;1;"";1;3;"";5;"";1;"";30;1;1;1;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;3;1;26;2;"110690103";1;"12";371;375
"11069030451";"01";1;6;1;27;11;1;1;2;"";;400;1;"";1;3;"";6;"";1;"";27;1;1;2;1;140;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;3;2;1;26;1;"110690103";1;"12";371;375
"11069030551";"01";1;4;2;27;11;1;1;5;"";;200;1;"";1;1;"";1;"";1;"";35;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;1;0;2;;2;"110690103";1;"12";371;375
"11069030651";"01";1;3;1;27;11;1;1;5;"";;300;1;"";2;1;"";5;"";1;"";35;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;1;0;2;;2;"110690103";1;"12";371;375
"11069030741";"01";1;4;2;26;11;1;1;3;"";;500;1;"";1;2;"";6;"";1;"";70;1;1;1;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";15;10;4;1;33;1;"110690103";1;"12";371;375
"11069030841";"01";1;2;2;26;11;1;1;2;"";;350;1;"";1;2;"";5;"";1;"";50;1;1;1;1;57;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;1;1;1;35;2;"110690103";1;"12";371;375
"11069030941";"01";1;4;2;29;11;1;1;2;"";;800;1;"";1;3;"";6;"";1;"";65;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"110690103";1;"12";371;375
"11069031041";"01";1;1;1;29;11;1;1;2;"";;600;1;"";1;2;"";5;"";1;"";20;1;1;1;1;35;6;"";1;400;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";15;3;1;2;;1;"110690103";1;"12";371;375
"11069031131";"01";1;4;1;27;11;1;1;2;"";;400;1;"";1;1;"";5;"";1;"";80;1;1;2;1;120;6;"";2;;1;500;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"110690103";1;"12";371;375
"11185020061";"01";1;1;1;29;11;1;4;1;"";300;;1;"";1;2;"";6;"";2;"";15;1;1;2;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;7;"";;1;0;2;;1;"111850102";1;"12";371;375
"11185020201";"01";1;3;2;30;11;1;1;2;"";;600;1;"";1;3;"";6;"";1;"";70;1;1;2;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;28;2;"111850102";1;"12";371;375
"11185020331";"01";1;3;2;29;11;1;1;2;"";;500;1;"";1;3;"";5;"";1;"";45;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;1;1;26;2;"111850102";1;"12";371;375
