folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_163;s8_171a;s8_171b;s8_172a;s8_172b;s8_173a;s8_173b;s8_174a;s8_174b;s8_174e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_185a;s8_185b;s8_185e;s8_19;s8_20;s8_21;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;upm;estrato;area;factor_ant;factor
"26336050011";2;"1";4;1;"";350;;2;"";1;1;"";5;"";2;"";28;1;1;2;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;1;1;2;;2;;2;"263360105";"51";1;246;249
"26336050091";2;"1";4;5;"";;200;1;"";1;1;"";3;"";2;"";18;1;1;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;1;1;2;;2;;2;"263360105";"51";1;246;249
"26336050161";2;"1";1;2;"";;200;1;"";2;1;"";5;"";1;"";8;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;5;3;2;;1;13;2;"263360105";"51";1;246;249
"26336050241";2;"1";1;2;"";;200;2;"";1;1;"";5;"";1;"";14;1;1;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;4;2;2;;2;;2;"263360105";"51";1;246;249
"26336050311";2;"1";1;2;"";;100;2;"";1;1;"";5;"";2;"";15;1;1;2;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;1;2;;2;;2;"263360105";"51";1;246;249
"26336050391";2;"1";1;5;"";;100;2;"";1;1;"";5;"";1;"";15;1;1;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;1;1;2;;2;;2;"263360105";"51";1;246;249
"26336050461";2;"1";1;1;"";500;;2;"";1;1;"";3;"";1;"";12;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;4;2;2;;1;25;2;"263360105";"51";1;246;249
"26336050541";2;"1";1;2;"";;350;2;"";1;1;"";5;"";2;"";12;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;3;3;2;;2;;2;"263360105";"51";1;246;249
"26336050611";2;"1";1;5;"";;200;1;"";1;1;"";5;"";2;"";15;1;1;1;1;60;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;2;;2;"263360105";"51";1;246;249
"26336050691";2;"1";1;2;"";;200;2;"";1;1;"";5;"";2;"";12;1;1;1;1;60;5;"";2;;2;;1;350;2;;"";2;;2;;2;;2;;2;;"";1;5;10;4;1;2;;1;25;2;"263360105";"51";1;246;249
"26336050761";2;"1";1;2;"";;200;1;"";1;1;"";3;"";2;"";25;1;1;1;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;18;4;1;1;1;1;23;2;"263360105";"51";1;246;249
"26336050841";2;"1";4;5;"";;200;1;"";1;1;"";3;"";2;"";20;1;1;2;1;40;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"263360105";"51";1;246;249
"26340020051";2;"1";1;3;"";;150;1;"";2;1;"";5;"";1;"";15;2;;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;1;1;1;2;;2;"263400102";"52";1;242;245
"26340020121";2;"1";4;1;"";100;;2;"";1;1;"";5;"";2;"";13;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;45;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020181";2;"1";1;5;"";;70;2;"";2;1;"";5;"";1;"";6;1;1;1;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020251";2;"1";1;2;"";;100;1;"";1;1;"";5;"";1;"";6;1;1;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020311";2;"1";1;1;"";100;;1;"";1;1;"";5;"";2;"";15;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020381";2;"1";1;5;"";;250;1;"";1;1;"";5;"";1;"";35;1;1;1;1;65;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020441";2;"1";1;5;"";;100;2;"";1;1;"";5;"";2;"";15;1;1;1;2;;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;2;2;2;;2;;2;"263400102";"52";1;242;245
"26340020511";2;"1";1;1;"";100;;1;"";1;1;"";5;"";2;"";15;1;1;2;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;1;30;2;;"";1;5;12;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020571";2;"1";1;2;"";;120;2;"";1;1;"";5;"";1;"";18;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;18;5;3;1;1;2;;2;"263400102";"52";1;242;245
"26340020641";2;"1";1;2;"";;100;2;"";1;1;"";6;"";2;"";8;1;1;2;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;1;1;2;;2;;2;"263400102";"52";1;242;245
"26340020701";2;"1";1;1;"";100;;2;"";1;1;"";5;"";2;"";16;1;1;1;1;16;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;2;2;;2;;2;"263400102";"52";1;242;245
"26340020771";2;"1";1;1;"";100;;2;"";1;1;"";5;"";2;"";13;1;1;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;2;2;2;;2;;2;"263400102";"52";1;242;245
"26351030041";2;"1";1;1;"";300;;1;"";1;1;"";3;"";2;"";27;1;1;1;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;2;2;;2;;2;"263510103";"51";1;168;170
"26351030091";2;"1";1;1;"";400;;1;"";1;1;"";5;"";1;"";12;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;6;1;1;2;1;22;2;"263510103";"51";1;168;170
"26351030141";2;"1";1;2;"";;450;1;"";1;1;"";3;"";1;"";12;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;1;200;2;;2;;2;;"";1;5;10;1;1;2;;2;;2;"263510103";"51";1;168;170
"26351030191";2;"1";1;2;"";;800;1;"";1;1;"";3;"";1;"";20;1;1;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;20;3;2;1;1;1;35;2;"263510103";"51";1;168;170
"26351030241";2;"1";1;5;"";;300;1;"";1;1;"";5;"";1;"";20;1;1;2;1;80;6;"";1;200;2;;2;;2;;"";1;3000;2;;1;300;2;;2;;"";1;5;10;4;3;1;1;2;;2;"263510103";"51";1;168;170
"26351030291";2;"1";1;1;"";300;;1;"";1;1;"";3;"";1;"";10;1;1;1;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;3;3;2;;1;16;2;"263510103";"51";1;168;170
"26351030341";2;"1";1;2;"";;400;1;"";1;1;"";5;"";1;"";13;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;1;400;2;;2;;2;;"";1;5;8;2;2;2;;2;;2;"263510103";"51";1;168;170
"26351030391";2;"1";1;2;"";;800;1;"";1;1;"";3;"";1;"";18;1;1;1;1;75;6;"";1;1000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;14;4;2;2;;1;50;2;"263510103";"51";1;168;170
"26351030441";2;"1";1;2;"";;800;1;"";1;1;"";5;"";1;"";20;1;1;1;1;150;6;"";1;420;2;;2;;2;;"";2;;1;700;2;;2;;2;;"";1;5;20;5;4;2;;2;;2;"263510103";"51";1;168;170
"26351030491";2;"1";1;2;"";;800;1;"";1;1;"";3;"";1;"";25;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;1;200;2;;"";1;5;12;6;4;2;;1;20;2;"263510103";"51";1;168;170
"26351030541";2;"1";1;2;"";;1800;1;"";1;1;"";6;"";1;"";18;1;1;1;1;139;6;"";2;;2;;1;60;2;;"";2;;2;;1;360;2;;2;;"";1;5;14;3;3;2;;1;29;2;"263510103";"51";1;168;170
"26351030591";2;"1";1;5;"";;200;1;"";2;3;"";6;"";2;"";8;1;1;2;1;26;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;1;2;;2;;2;"263510103";"51";1;168;170
"26358070061";2;"1";1;2;"";;250;2;"";1;1;"";5;"";2;"";8;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;18;6;1;2;;2;;2;"263580107";"52";1;239;241
"26358070121";2;"1";1;2;"";;300;1;"";1;1;"";5;"";1;"";25;1;1;1;1;24;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;3;2;2;;2;;2;"263580107";"52";1;239;241
"26358070181";2;"1";1;1;"";150;;2;"";1;1;"";5;"";1;"";6;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;3;1;1;1;2;;2;"263580107";"52";1;239;241
"26358070241";2;"1";1;2;"";;300;1;"";1;3;"";5;"";1;"";15;1;1;1;1;68;6;"";1;3000;2;;2;;2;;"";1;2000;2;;2;;2;;2;;"";1;4;45;4;2;2;;2;;1;"263580107";"52";1;239;241
"26358070301";2;"1";1;5;"";;250;2;"";1;1;"";5;"";2;"";20;1;1;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;2;2;2;;2;;2;"263580107";"52";1;239;241
"26358070361";2;"1";1;2;"";;300;1;"";1;1;"";6;"";1;"";80;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;20;4;4;2;;2;;2;"263580107";"52";1;239;241
"26358070421";2;"1";1;1;"";100;;1;"";1;1;"";5;"";1;"";40;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;20;7;5;1;1;1;100;2;"263580107";"52";1;239;241
"26358070481";2;"1";1;2;"";;300;2;"";1;1;"";3;"";2;"";18;1;1;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;18;5;4;1;1;2;;2;"263580107";"52";1;239;241
"26358070541";2;"1";1;2;"";;200;2;"";1;1;"";3;"";2;"";9;1;1;1;1;26;6;"";1;250;2;;2;;2;;"";2;;2;;2;;1;80;2;;"";1;5;9;2;1;2;;2;;2;"263580107";"52";1;239;241
"26358070601";2;"1";1;2;"";;200;1;"";1;1;"";3;"";2;"";10;1;1;1;1;110;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;4;1;2;;1;16;2;"263580107";"52";1;239;241
"26358070661";2;"1";4;1;"";100;;1;"";1;1;"";5;"";2;"";5;1;1;2;1;9;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;8;1;1;2;;2;;2;"263580107";"52";1;239;241
"26358070721";2;"1";4;1;"";100;;2;"";1;1;"";5;"";2;"";10;1;1;2;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;22;1;1;2;;2;;2;"263580107";"52";1;239;241
"26374010061";2;"1";1;5;"";;300;1;"";1;1;"";5;"";1;"";8;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;6;2;1;2;;2;;2;"263740101";"52";1;214;216
"26374010121";2;"1";1;1;"";200;;1;"";1;1;"";5;"";2;"";10;1;1;2;1;10;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;0;2;;2;;2;"263740101";"52";1;214;216
"26374010171";2;"1";1;2;"";;80;1;"";1;1;"";5;"";2;"";12;1;1;1;1;20;5;"";2;;2;;1;180;2;;"";1;5000;2;;2;;2;;2;;"";1;4;8;1;0;2;;2;;2;"263740101";"52";1;214;216
"26374010291";2;"1";1;1;"";200;;2;"";1;1;"";5;"";1;"";5;1;1;2;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;1;0;2;;2;;2;"263740101";"52";1;214;216
"26374010341";2;"1";1;1;"";150;;2;"";1;1;"";5;"";2;"";4;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;22;1;0;2;;2;;2;"263740101";"52";1;214;216
"26374010401";2;"1";1;2;"";;200;1;"";1;1;"";5;"";1;"";45;1;1;2;1;50;6;"";1;150;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;4;2;2;;2;;2;"263740101";"52";1;214;216
"26374010461";2;"1";1;5;"";;200;1;"";1;3;"";5;"";2;"";25;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;1;2;;2;;2;"263740101";"52";1;214;216
"26374010511";2;"1";1;2;"";;200;2;"";1;1;"";5;"";2;"";15;1;1;1;1;70;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;5;4;2;;2;;2;"263740101";"52";1;214;216
"26374010571";2;"1";1;2;"";;100;2;"";1;1;"";5;"";2;"";16;1;1;2;1;50;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;3;2;2;;2;;2;"263740101";"52";1;214;216
"26374010631";2;"1";1;6;"";;13780;1;"";1;1;"";5;"";1;"";11;1;1;2;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;3;2;2;;2;;2;"263740101";"52";1;214;216
"26374010681";2;"1";1;6;"";;6980;2;"";1;1;"";5;"";2;"";15;1;1;1;1;37;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;0;2;;2;;2;"263740101";"52";1;214;216
"26427090051";2;"1";1;2;"";;200;2;"";1;1;"";5;"";1;"";30;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;14;3;2;2;;2;;2;"264270109";"52";1;198;200
"26427090111";2;"1";1;2;"";;200;2;"";2;1;"";5;"";1;"";20;1;1;1;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"264270109";"52";1;198;200
"26427090171";2;"1";1;2;"";;300;2;"";1;1;"";5;"";1;"";22;1;1;1;1;150;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;19;7;2;1;1;2;;2;"264270109";"52";1;198;200
"26427090231";2;"1";1;2;"";;150;1;"";1;1;"";3;"";1;"";45;1;1;1;1;100;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;17;2;2;2;;2;;2;"264270109";"52";1;198;200
"26427090291";2;"1";1;2;"";;300;1;"";1;1;"";5;"";1;"";30;1;1;1;1;88;6;"";1;400;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;25;4;2;1;1;2;;1;"264270109";"52";1;198;200
"26427090351";2;"1";1;2;"";;400;1;"";1;1;"";5;"";1;"";50;1;1;1;1;200;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;17;5;4;1;2;2;;2;"264270109";"52";1;198;200
"26427090411";2;"1";1;1;"";70;;2;"";1;1;"";5;"";1;"";7;1;1;2;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"264270109";"52";1;198;200
"26427090471";2;"1";4;1;"";500;;2;"";2;1;"";5;"";1;"";20;1;1;2;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;25;3;2;2;;2;;2;"264270109";"52";1;198;200
"26427090531";2;"1";4;2;"";;200;2;"";1;1;"";1;"";2;"";16;1;1;2;1;22;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;2;1;2;;2;;2;"264270109";"52";1;198;200
"26427090591";2;"1";4;1;"";80;;2;"";1;1;"";1;"";1;"";15;1;1;1;1;18;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;2;;2;"264270109";"52";1;198;200
"26427090651";2;"1";4;2;"";;100;2;"";1;1;"";5;"";2;"";15;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;18;3;2;1;1;2;;2;"264270109";"52";1;198;200
"26427090711";2;"1";4;5;"";;160;2;"";1;1;"";3;"";2;"";10;1;1;2;1;17;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;2;1;1;1;2;;2;"264270109";"52";1;198;200
"26482080061";2;"1";1;2;"";;150;2;"";1;1;"";5;"";2;"";6;1;1;2;1;28;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;1;2;;2;;2;"264820108";"52";1;262;265
"26482080121";2;"1";1;1;"";250;;2;"";1;1;"";5;"";2;"";35;1;1;1;1;27;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;0;2;;2;;2;"264820108";"52";1;262;265
"26482080171";2;"1";1;5;"";;150;2;"";1;1;"";5;"";2;"";10;1;1;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;1;0;2;;2;;2;"264820108";"52";1;262;265
"26482080231";2;"1";1;2;"";;100;2;"";1;1;"";5;"";2;"";15;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;2;1;2;;2;;2;"264820108";"52";1;262;265
"26482080291";2;"1";1;2;"";;300;2;"";1;1;"";5;"";2;"";10;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;25;4;3;2;;2;;2;"264820108";"52";1;262;265
"26482080341";2;"1";1;5;"";;150;2;"";1;1;"";5;"";2;"";8;1;1;2;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;0;2;;2;;2;"264820108";"52";1;262;265
"26482080401";2;"1";1;2;"";;350;1;"";1;1;"";5;"";1;"";48;1;1;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;13;4;2;2;;1;30;2;"264820108";"52";1;262;265
"26482080461";2;"1";1;2;"";;250;1;"";1;1;"";5;"";1;"";20;1;1;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;2;1;2;;1;22;2;"264820108";"52";1;262;265
"26482080511";2;"1";1;1;"";100;;2;"";1;3;"";5;"";1;"";25;1;1;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;0;2;;2;;2;"264820108";"52";1;262;265
"26482080571";2;"1";1;1;"";150;;2;"";1;1;"";5;"";2;"";13;1;1;1;1;22;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;0;2;;2;;2;"264820108";"52";1;262;265
"26482080631";2;"1";1;5;"";;300;2;"";1;3;"";3;"";2;"";15;1;1;2;1;60;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;2;1;1;1;1;21;2;"264820108";"52";1;262;265
"26482080681";2;"1";1;5;"";;100;2;"";1;1;"";1;"";2;"";15;1;1;1;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;0;2;;2;;2;"264820108";"52";1;262;265
"26493130021";2;"1";1;2;"";;600;1;"";1;1;"";3;"";1;"";50;1;1;1;1;90;6;"";1;4000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;3;2;2;;1;0;2;"264930113";"52";1;186;188
"26493130111";2;"1";1;5;"";;180;2;"";2;1;"";1;"";1;"";20;1;1;1;1;90;6;"";1;1100;2;;1;150;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;3;2;;2;;2;"264930113";"52";1;186;188
"26493130161";2;"1";1;5;"";;120;2;"";1;1;"";1;"";1;"";20;1;1;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;8;3;1;2;;2;;2;"264930113";"52";1;186;188
"26493130201";2;"1";1;1;"";100;;2;"";1;1;"";1;"";2;"";10;1;1;2;1;26;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;23;1;1;2;;2;;2;"264930113";"52";1;186;188
"26493130251";2;"1";1;2;"";;200;2;"";1;1;"";5;"";1;"";9;1;1;2;1;17;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;1;2;;2;;2;"264930113";"52";1;186;188
"26493130301";2;"1";1;2;"";;80;1;"";1;1;"";3;"";1;"";7;1;1;1;1;80;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;3;3;2;;2;;2;"264930113";"52";1;186;188
"26493130341";2;"1";1;2;"";;200;2;"";1;1;"";3;"";1;"";6;2;;1;1;17;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;2;2;2;;2;;2;"264930113";"52";1;186;188
"26493130391";2;"1";1;5;"";;200;2;"";1;1;"";3;"";1;"";10;1;1;2;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;1;2;;2;;2;"264930113";"52";1;186;188
"26493130431";2;"1";1;1;"";150;;1;"";1;1;"";5;"";1;"";18;1;1;1;1;27;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;2;;2;"264930113";"52";1;186;188
"26493130481";2;"1";1;1;"";300;;2;"";1;1;"";2;"";2;"";25;1;1;1;1;26;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;19;2;1;2;;2;;2;"264930113";"52";1;186;188
"26493130521";2;"1";4;2;"";;500;1;"";1;3;"";3;"";1;"";15;1;1;1;1;90;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;1;1;2;;1;18;2;"264930113";"52";1;186;188
"26496070041";2;"1";1;2;"";;200;1;"";1;1;"";5;"";2;"";6;1;1;1;1;28;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;10;2;1;2;;2;;2;"264960107";"52";1;235;237
"26496070091";2;"1";1;5;"";;180;1;"";1;1;"";5;"";2;"";5;1;1;2;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"264960107";"52";1;235;237
"26496070131";2;"1";1;5;"";;400;1;"";1;1;"";5;"";2;"";25;1;1;1;1;65;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;90;3;2;2;;2;;2;"264960107";"52";1;235;237
"26496070181";2;"1";1;2;"";;300;1;"";1;1;"";5;"";2;"";20;1;1;2;1;40;6;"";2;;1;500;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;2;1;2;;2;;2;"264960107";"52";1;235;237
"26496070231";2;"1";1;1;"";130;;2;"";1;1;"";5;"";2;"";6;1;1;1;1;16;6;"";2;;1;5;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;1;1;2;;2;;2;"264960107";"52";1;235;237
"26496070271";2;"1";1;1;"";200;;1;"";1;1;"";5;"";2;"";15;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;22;2;2;2;;2;;2;"264960107";"52";1;235;237
"26496070321";2;"1";1;2;"";;1500;2;"";1;1;"";3;"";1;"";25;1;1;1;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;2;2;2;;2;;2;"264960107";"52";1;235;237
"26496070371";2;"1";1;2;"";;200;1;"";1;1;"";5;"";2;"";15;1;1;1;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;8;2;1;2;;2;;2;"264960107";"52";1;235;237
"26496070411";2;"1";1;2;"";;70;2;"";1;1;"";5;"";2;"";10;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;1;2;;2;;2;"264960107";"52";1;235;237
"26496070461";2;"1";4;5;"";;200;1;"";1;1;"";1;"";2;"";10;1;1;2;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;1;1;2;;2;;2;"264960107";"52";1;235;237
"26496070551";2;"1";1;2;"";;300;1;"";1;1;"";3;"";1;"";12;1;1;1;1;40;6;"";2;;2;;2;;2;;"";1;12000;2;;2;;2;;2;;"";1;5;9;4;1;1;1;2;;2;"264960107";"52";1;235;237
"26507030031";2;"1";1;2;"";;500;1;"";1;1;"";3;"";1;"";11;1;1;2;1;52;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;16;4;2;1;1;1;25;2;"265070103";"52";1;245;248
"26507030091";2;"1";1;1;"";600;;2;"";1;1;"";3;"";2;"";40;1;1;2;1;78;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;14;4;2;1;1;1;20;1;"265070103";"52";1;245;248
"26507030211";2;"1";1;3;"";;400;1;"";1;1;"";3;"";2;"";22;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;3;2;2;;2;;2;"265070103";"52";1;245;248
"26507030271";2;"1";1;2;"";;300;1;"";1;1;"";5;"";1;"";14;1;1;1;1;38;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;4;2;1;1;2;;2;"265070103";"52";1;245;248
"26507030331";2;"1";1;1;"";160;;2;"";1;1;"";5;"";2;"";8;1;1;2;1;38;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;33;1;0;2;;2;;2;"265070103";"52";1;245;248
"26507030391";2;"1";4;1;"";150;;2;"";1;3;"";2;"";2;"";8;1;1;2;1;11;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;15;1;0;2;;2;;2;"265070103";"52";1;245;248
"26507030451";2;"1";1;2;"";;150;1;"";1;1;"";5;"";2;"";10;1;1;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;1;1;1;2;;2;"265070103";"52";1;245;248
"26507030511";2;"1";1;4;"";;200;1;"";1;1;"";3;"";2;"";35;1;1;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;2;1;2;;2;;2;"265070103";"52";1;245;248
"26507030571";2;"1";4;2;"";;150;1;"";1;1;"";5;"";2;"";11;1;1;2;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;15;1;0;2;;2;;2;"265070103";"52";1;245;248
"26507030631";2;"1";1;5;"";;80;2;"";1;1;"";5;"";2;"";0;1;1;2;1;0;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;12;1;0;2;;2;;2;"265070103";"52";1;245;248
"26507030691";2;"1";1;5;"";;100;2;"";1;1;"";3;"";1;"";10;1;1;2;1;30;6;"";1;500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;2;1;2;;2;;2;"265070103";"52";1;245;248
