folio;upm;s11a_01;s11a_02;s11a_02_1;s11a_03a;s11a_03b;s11a_04a;s11a_04b;s11a_05;s11a_05e;s11a_06;s11a_07;s11a_07e;s11a_08;s11a_08e;s11a_09;s11a_10a;s11a_10b;s11a_11a;s11a_11b;s11a_12;s11a_13a;s11a_13b;s11a_13c;s11a_13d;s11a_13e;s11a_13f;s11a_13g;s11a_13h;s11a_13i;s11a_13j;s11a_13k;s11a_13ke;area;depto;estrato;factor
114416;"262-06102009911-A";1;1;1;21201;"PUCARANI";2;1;2;"";6;1;"";8;"";2;;;300;1;2;0;200;100;0;0;0;0;0;0;0;0;"";1;2;"12";202
114425;"261-06150230142-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114427;"262-06084340558-A";1;1;1;22001;"CARANAVI";2;2;1;"";2;1;"";7;"";2;;;600;1;1;0;200;100;0;30;0;50;70;50;100;0;"";1;2;"12";202
114430;"262-06084340558-A";1;1;1;20803;"TIAHUANACU";1;7;2;"";1;3;"";7;"";2;;;100;1;1;0;30;20;0;10;0;0;0;0;40;0;"";1;2;"12";202
114435;"262-06084340558-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114476;"261-06110421541-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";175
114479;"261-06110421541-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";175
114485;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
114486;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
114487;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
114500;"261-06027367037-A";1;1;1;20201;"Achacachi";2;2;1;"";4;1;"";7;"";2;;;300;1;2;0;100;200;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"11";146
114501;"261-06027367037-A";1;1;1;20201;"Peñas";1;9;1;"";1;4;"";11;"";2;;;30;1;1;0;0;0;0;0;0;0;0;0;0;30;"30 BS FUE LA CUOTA PARA CUBRIR TODOS LOS GASTOS";1;2;"11";146
114502;"261-06027367037-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114514;"613-02968305208-A";1;1;1;40101;"ORURO";2;6;1;"";3;4;"";7;"";2;;;500;1;3;0;150;280;0;20;0;50;0;0;0;0;"";1;6;"13";177
114518;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
114523;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
114530;"613-02968305208-A";1;1;1;60502;"El Puente";2;5;2;"";2;4;"";7;"";2;;;500;1;2;0;300;80;0;10;0;0;0;0;0;110;"";1;6;"13";177
114533;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
114537;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
114545;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114546;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114547;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114548;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114633;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
114634;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
114635;"312-05197578100-A";1;2;1;31003;"VILLA TUNARI";2;1;1;"";3;1;"";11;"";2;;;100;1;2;0;210;0;0;10;0;0;0;0;0;0;"NO ESPECIFICA";1;3;"12";170
114635;"312-05197578100-A";;;2;31003;"MEJILLONES";2;1;1;"";3;1;"";7;"";2;;;400;1;2;0;210;50;0;20;0;100;0;20;0;0;"NO ESPECIFICA";1;3;"12";170
114648;"262-06084340558-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114653;"262-06084340558-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114664;"262-06084340558-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114720;"262-06076867646-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114725;"262-06076867646-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114730;"262-06076867646-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114734;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
114735;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
114736;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
114748;"261-06027367037-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114755;"261-06027367037-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114756;"261-06027367037-A";1;1;1;21305;"PATACAMAYA";3;7;2;"";5;4;"";7;"";2;;;500;1;2;50;300;100;0;0;0;0;0;0;0;50;"";1;2;"11";146
114770;"262-06102009911-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114771;"262-06102009911-A";1;3;1;21401;"COROICO";2;2;1;"";4;1;"";1;"";2;;;1500;1;2;500;800;0;0;0;0;0;0;0;0;200;"GASOLINA";1;2;"12";202
114771;"262-06102009911-A";;;2;20102;"MALLASA";2;1;1;"";4;1;"";11;"";2;;;500;1;2;0;290;0;0;0;0;10;0;0;0;200;"GASOLINA";1;2;"12";202
114771;"262-06102009911-A";;;3;21202;"Kentupata";2;1;1;"";4;1;"";11;"";2;;;600;1;2;0;200;0;0;0;0;0;0;0;0;400;"GASOLINA Y ALQUILER DE BOTES";1;2;"12";202
114785;"261-06110421541-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";175
114790;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114795;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114798;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
114802;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114803;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114804;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114817;"261-06164540200-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114821;"261-06164540200-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114828;"261-06164540200-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114836;"261-06005573856-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
114837;"261-06005573856-A";1;1;1;20903;"Yaco";2;1;2;"";3;4;"";7;"";2;;;100;1;2;0;70;30;0;0;0;0;0;0;0;0;"";1;2;"11";146
114838;"261-06005573856-A";1;1;1;21001;"inquisivi";3;21;1;"";5;4;"";11;"";2;;;300;1;2;0;200;100;0;0;0;0;0;0;0;0;"";1;2;"11";146
114853;"612-02984203902-A";1;1;1;70101;"SANTA CRUZ DE LA SIERRA";3;14;1;"";1;5;"";3;"";2;;;1000;1;1;160;150;570;0;100;0;0;0;0;0;20;"";1;6;"12";139
114857;"612-02984203902-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
114864;"411-04813553032-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
114868;"411-04813553032-A";1;2;1;21001;"inquisivi";3;7;12;"SEMBRAR PAPA";1;7;"CAMIÃ“N";8;"";2;;;100;1;1;0;80;20;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;4;"11";169
114868;"411-04813553032-A";;;2;21001;"inquisivi";3;7;12;"CULTIVAR PAPA";1;7;"CAMIÃ“N";8;"";2;;;30;1;1;0;80;20;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;4;"11";169
114879;"411-04813553032-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
114925;"613-02974962657-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
114934;"613-02974962657-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
114939;"613-02974962657-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";163
115054;"262-06093252440-A";1;3;1;20806;"jesus de machaca";2;1;1;"";7;1;"";7;"";2;;;300;1;2;0;150;0;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115054;"262-06093252440-A";;;2;21101;"CHULUMANI";2;1;2;"";7;1;"";7;"";2;;;700;1;2;0;150;0;0;20;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115054;"262-06093252440-A";;;3;20103;"MALLASA";1;8;1;"";7;3;"";11;"";2;;;200;1;2;0;150;50;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115062;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115068;"262-06093252440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115070;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115074;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115084;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115085;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115086;"412-00476256163-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115100;"612-02980166701-A";1;1;1;70101;"Santa Cruz de la Sierra";2;3;2;"";2;4;"";7;"";2;;;1000;1;2;0;400;360;0;40;0;0;0;0;200;0;"";1;6;"12";139
115101;"612-02980166701-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
115104;"612-02980166701-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
115114;"262-06047899503-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115116;"262-06047899503-A";1;2;1;22001;"CARANAVI";3;14;8;"";2;3;"";8;"";2;;;250;1;2;0;40;110;0;0;0;0;0;0;0;100;"";1;2;"12";202
115116;"262-06047899503-A";;;2;22001;"CARANAVI";3;14;8;"";2;3;"";8;"";2;;;150;1;2;0;40;110;0;0;0;0;0;0;0;0;"";1;2;"12";202
115121;"262-06047899503-A";1;3;1;20101;"MALLASA";1;4;1;"";2;1;"";11;"";2;;;100;1;3;0;42;0;0;0;0;60;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115121;"262-06047899503-A";;;2;20104;"ACHOCALLA";1;4;1;"";2;1;"";11;"";2;;;62;1;3;0;42;0;0;0;0;20;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115121;"262-06047899503-A";;;3;21305;"PATACAMAYA";1;8;11;"";2;1;"";11;"";2;;;7030;1;3;0;42;0;0;0;0;0;0;0;0;0;"NO ESPECIFICA";1;2;"12";202
115166;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115169;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115174;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115181;"262-06047899503-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115185;"262-06047899503-A";1;1;1;20101;"La Paz";1;10;1;"";1;7;"BUS ESCOLAR";11;"";2;;;50;1;1;0;20;20;0;0;0;10;0;0;0;0;"";1;2;"12";202
115190;"262-06047899503-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115193;"411-04813553032-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115194;"411-04813553032-A";1;2;1;20101;"LA PAZ";2;2;2;"";3;1;"";7;"";2;;;380;1;2;0;100;0;0;0;0;50;0;50;100;80;"";1;4;"11";169
115194;"411-04813553032-A";;;2;40102;"VILAQUE";2;2;2;"";3;1;"";7;"";2;;;120;1;2;0;50;0;0;20;0;0;0;0;0;50;"COMBUSTIBLE";1;4;"11";169
115195;"411-04813553032-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115208;"261-06027367037-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115209;"261-06027367037-A";1;2;1;20104;"ACHOCALLA";1;8;1;"";4;1;"";11;"";2;;;230;1;2;0;70;120;0;0;0;0;30;0;0;10;"";1;2;"11";146
115209;"261-06027367037-A";;;2;20104;"ACHOCALLA";1;10;1;"";4;1;"";11;"";2;;;270;1;2;0;100;120;0;0;0;0;0;0;0;50;"";1;2;"11";146
115210;"261-06027367037-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115222;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115226;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115233;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115241;"261-06150230142-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115249;"261-06150230142-A";1;1;1;20202;"Ancoraimes";1;1;2;"";8;3;"";7;"";2;;;500;1;2;0;250;200;0;0;0;0;0;0;0;50;"";1;2;"11";146
115292;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115295;"261-06156164955-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";160
115305;"913-01213983257-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;9;"13";77
115308;"913-01213983257-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;9;"13";77
115310;"913-01213983257-A";1;1;1;80201;"RIBERALTA";3;7;2;"";3;4;"";7;"";2;;;1930;1;1;500;280;600;0;50;0;0;200;0;300;0;"";1;9;"13";77
115314;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115316;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115323;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115359;"261-06164540200-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115368;"261-06164540200-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115374;"261-06164540200-A";1;2;1;20202;"Ancoraimes";1;12;2;"";6;3;"";11;"";2;;;300;1;3;0;180;120;0;0;0;0;0;0;0;0;"";1;2;"11";146
115374;"261-06164540200-A";;;2;20101;"LA PAZ";1;6;1;"";2;3;"";11;"";2;;;100;1;3;0;80;20;0;0;0;0;0;0;0;0;"";1;2;"11";146
115383;"612-02984203902-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
115450;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115459;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115463;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115469;"262-06011749931-A";1;1;1;21201;"Pucarani";2;3;12;"SIEMBRA DE PAPA";1;7;"CAMIONETA";7;"";2;;;;;1;;;;;;;;;;;;"";1;2;"12";202
115473;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115478;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115479;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115480;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115492;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115499;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115504;"411-00476306935-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
115506;"312-05189913716-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";215
115507;"312-05189913716-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";215
115521;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115522;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115523;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115533;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115534;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115535;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115551;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115553;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115558;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115563;"612-02984203902-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
115565;"612-02984203902-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
115622;"312-05211457662-A";1;1;1;50401;"PURQUI";3;7;2;"";3;4;"";7;"";2;;;600;1;2;0;240;360;0;0;0;0;0;0;0;0;"";1;3;"12";215
115626;"312-05211457662-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";215
115630;"312-05211457662-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";215
115635;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115636;"412-00479153969-A";1;2;1;10101;"SUCRE";2;2;5;"";1;4;"";3;"";2;;;250;1;1;50;100;20;0;20;0;20;0;40;0;0;"";1;4;"12";186
115636;"412-00479153969-A";;;2;60101;"TARIJA";2;3;5;"";1;4;"";3;"";2;;;450;1;1;70;120;30;10;20;0;20;0;80;90;10;"CUOTA PARA CONCURSO DE DISFRACES";1;4;"12";186
115637;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115648;"312-05222076845-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
115651;"312-05222076845-A";1;1;1;30901;"Pairumani";1;10;1;"";4;3;"";11;"";2;;;300;1;2;0;200;80;0;0;0;20;0;0;0;0;"";1;3;"12";198
115658;"312-05222076845-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
115661;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115662;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115663;"412-00479153969-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115673;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115674;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115678;"412-04759656719-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
115811;"262-06011749931-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
115816;"712-05208394209-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115817;"712-05208394209-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115818;"712-05208394209-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115825;"261-06150230142-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115831;"261-06150230142-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115838;"712-05194106277-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115841;"712-05194106277-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115853;"712-05194106277-A";1;1;1;70801;"VALLEGRANDE";2;2;3;"";1;1;"";7;"";2;;;800;1;1;0;350;400;0;50;0;0;0;0;0;0;"NO ESPECIFICA";1;7;"12";415
115860;"712-05199200206-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";311
115861;"712-05194106277-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115865;"712-05194106277-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
115870;"712-05194106277-A";1;2;1;40101;"ORURO";2;2;2;"";1;4;"";7;"";2;;;2000;1;1;0;250;500;0;50;0;0;0;0;0;1200;"REGALO PARA BODA";1;7;"12";415
115870;"712-05194106277-A";;;2;40101;"ORURO";2;2;2;"";1;4;"";3;"";2;;;1500;1;1;200;300;500;0;0;0;0;0;0;0;500;"REGALO DE BODAS";1;7;"12";415
115878;"261-06139151900-A";1;1;1;70101;"Santa Cruz de la Sierra";2;2;2;"";2;4;"";7;"";2;;;2200;1;2;0;1000;400;0;100;0;100;0;0;400;200;"NO RECUERDA EN QUE GASTARON";1;2;"11";146
115885;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
115896;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
115897;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
115991;"261-06139151900-A";1;1;1;21701;"COPACABANA";1;13;10;"";2;4;"";11;"";2;;;310;1;2;0;150;160;0;0;0;0;0;0;0;0;"";1;2;"11";146
115995;"312-05211457662-A";1;1;1;30401;"Villa San José";2;48;2;"";4;4;"";7;"";2;;;450;1;2;0;100;100;200;50;0;0;0;0;0;0;"";1;3;"12";215
116000;"261-06139151900-A";1;1;1;20205;"SANTIAGO DE HUATA";2;3;12;"COSECHAR";3;3;"";8;"";2;;;66;1;2;0;0;66;0;0;0;0;0;0;0;0;"";1;2;"11";146
116006;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
116009;"261-06139151900-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
116015;"311-05172533495-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"11";172
116018;"311-05172533495-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"11";172
116023;"311-05172533495-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"11";172
116085;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
116087;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
116088;"312-05197578100-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";170
116097;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
116098;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
116099;"613-02968305208-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"13";177
116157;"311-05181996310-A";1;1;1;30901;"QUILLACOLLO";1;12;5;"";2;4;"";11;"";2;;;118;1;1;0;80;20;0;0;0;18;0;0;0;0;"";1;3;"11";172
116158;"311-05181996310-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"11";172
116159;"311-05181996310-A";1;3;1;31003;"Padresama";2;2;2;"";1;4;"";7;"";2;;;200;1;1;0;120;50;0;30;0;0;0;0;0;0;"NO ESPECIFICA";1;3;"11";172
116159;"311-05181996310-A";;;2;31003;"Padresama";2;2;4;"";1;4;"";7;"";2;;;170;1;1;0;120;50;0;30;0;0;0;0;0;0;"NO ESPECIFICA";1;3;"11";172
116159;"311-05181996310-A";;;3;31003;"Padresama";2;2;2;"";1;4;"";7;"";2;;;150;1;1;0;120;60;0;30;0;0;0;0;0;0;"NO ESPECIFICA";1;3;"11";172
116171;"712-05215627272-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
116172;"712-05215627272-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
116173;"712-05215627272-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";415
