folio;departamento;totper;rcompra;s7_13_01;s7_13_02;s7_13_03;s7_13_04;s7_13_05;s7_13_06;s7_13_07;s7_13_08;s7_13_09;s7_13_10;s7_13_11;s7_13_12;s7_13_13;s7_13_14;s7_13_15;s7_14_01;s7_14_02;s7_14_03;s7_14_04;s7_14_05;s7_14_06;s7_14_07;s7_14_08;s7_14_09;s7_15_01;s7_15_02;s7_15_03;s7_15_04;s7_15_05;s7_15_06;s7_15_07;s7_15_08;s7_15_09;s7_15_10;s7_15_11;s7_15_12;s7_15_13;s7_15_14;s7_15_15;upm;estrato;area;suma_sal;factor_ant;factor
"10158020221";"01";4;2;40;0;80;0;0;20;35;8;0;0;15;0;0;0;0;0;0;50;26.66666666666667;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;"101580402";"22";2;374.6666666666667;308;288
"10158020251";"01";6;2;25;0;54;0;0;0;18;8;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101580402";"22";2;138.3333333333333;308;288
"10158020281";"01";4;1;45;0;0;0;0;0;50;50;0;0;12;0;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;"101580402";"22";2;173.6666666666667;308;288
"10158020301";"01";5;1;80;0;30;0;0;10;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101580402";"22";2;144;308;288
"10168020011";"01";1;1;24;0;17;0;0;0;5;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;31.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;144.3333333333333;134;125
"10168020071";"01";4;2;25;0;30;0;0;0;30;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;105;134;125
"10168020141";"01";3;2;10;0;200;0;0;0;40;14;0;0;0;0;0;0;100;16.66666666666667;0;3.333333333333333;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;584;134;125
"10168020201";"01";1;1;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.66666666666667;33.33333333333334;0;0;0;0;0;0;.8333333333333334;0;0;0;0;0;0;0;0;0;"101680302";"22";2;80.83333333333333;134;125
"10168020261";"01";5;2;50;0;50;0;0;0;35;15;20;0;0;1000;0;0;0;0;0;66.66666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;1403.333333333333;134;125
"10168020331";"01";1;1;30;0;0;0;0;0;27;0;8;0;0;200;0;0;0;70;0;0;0;0;0;0;223.3333333333333;0;.8333333333333334;5.833333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;565.0000000000001;134;125
"10168020391";"01";3;1;30;0;100;0;0;20;50;7;10;0;0;0;0;700;0;0;0;100;0;60;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;1083.666666666667;134;125
"10168020451";"01";2;2;35;0;100;0;0;15;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;195;134;125
"10168020521";"01";5;2;20;0;0;0;0;0;25;7;0;0;10;0;0;0;0;0;0;0;83.33333333333333;0;0;0;33.33333333333334;0;0;0;0;0;0;.8333333333333334;0;0;0;0;0;0;0;0;0;"101680302";"22";2;179.5;134;125
"10168020581";"01";1;1;20;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;44;134;125
"10168020641";"01";4;2;30;0;100;0;0;0;50;15;0;0;0;0;0;0;0;0;20;23.33333333333333;30;0;0;0;0;0;0;0;0;0;58.33333333333334;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;326.6666666666667;134;125
"10168020711";"01";1;1;25;0;45;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101680302";"22";2;95;134;125
"10169010011";"01";3;1;50;0;20;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;80;195;183
"10169010021";"01";9;1;20;0;0;0;0;0;12;0;0;0;5;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;70.33333333333334;195;183
"10169010041";"01";5;1;10;0;0;0;0;0;15;14;0;0;5;0;0;0;0;0;0;0;0;0;3.333333333333333;10;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;"101690101";"22";2;59.83333333333334;195;183
"10169010051";"01";6;2;15;0;0;0;0;0;10;7;0;0;5;0;0;0;0;0;0;3.333333333333333;0;0;0;6.666666666666667;0;0;0;0;0;0;4.166666666666667;1.666666666666667;0;0;0;0;0;0;0;0;0;"101690101";"22";2;52.83333333333333;195;183
"10169010061";"01";8;2;12;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;30;195;183
"10169010081";"01";3;1;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;24;195;183
"10169010091";"01";2;1;12;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;22;195;183
"10169010101";"01";5;2;10;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;28;195;183
"10169010121";"01";6;1;20;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;"101690101";"22";2;50;195;183
"10169010131";"01";1;1;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101690101";"22";2;25;195;183
"10169010141";"01";5;1;25;0;0;0;0;0;20;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;"101690101";"22";2;56.66666666666666;195;183
"10169010161";"01";7;2;20;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;"101690101";"22";2;47.5;195;183
"10183150021";"01";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;0;266;249
"10183150051";"01";5;1;8;0;98;0;0;0;8;0;0;0;6;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;2.916666666666667;0;0;0;0;0;0;0;0;"101830115";"22";2;156.25;266;249
"10183150081";"01";2;2;0;0;20;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;25;266;249
"10183150111";"01";5;1;5;0;24;0;0;0;5;0;5;0;0;0;0;3;0;0;0;46.66666666666666;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;90.66666666666666;266;249
"10183150141";"01";6;1;10;0;0;0;0;0;16;0;0;0;6;0;0;0;0;0;66.66666666666667;33.33333333333334;50;0;0;0;0;0;0;0;0;0;13.33333333333333;0;1.833333333333333;0;0;0;0;0;0;0;0;"101830115";"22";2;197.1666666666667;266;249
"10183150171";"01";5;1;0;0;200;0;0;0;10;0;0;0;6;0;0;0;0;0;66.66666666666667;166.6666666666667;83.33333333333333;0;0;0;8.333333333333334;0;0;0;0;0;41.66666666666666;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;582.6666666666667;266;249
"10183150201";"01";7;1;6;0;20;0;0;0;24;0;0;0;0;0;0;0;0;0;33.33333333333334;26.66666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;"101830115";"22";2;181.6666666666667;266;249
"10183150231";"01";1;1;0;0;0;0;0;0;3;0;0;0;0;2000;0;0;0;0;0;0;61.66666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;2064.666666666667;266;249
"10183150261";"01";6;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;50;26.66666666666667;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;164.6666666666667;266;249
"10183150291";"01";2;2;3;0;20;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101830115";"22";2;35;266;249
"10183150321";"01";5;1;20;0;40;0;0;0;7;0;0;0;6;0;0;0;0;33.33333333333334;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33333333333333;0;0;0;"101830115";"22";2;239.6666666666667;266;249
"10183150351";"01";8;1;3;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;50;0;66.66666666666667;0;0;0;0;0;0;0;0;0;25;0;2.083333333333333;0;0;0;0;0;0;0;0;"101830115";"22";2;156.75;266;249
"10184160011";"01";6;1;8;0;16;0;0;0;10;7;0;0;6;0;0;0;0;0;16.66666666666667;20;16.66666666666667;0;0;0;0;0;0;0;0;0;0;2.5;0;1.25;0;0;0;0;0;0;0;"101840116";"22";2;104.0833333333333;418;391
"10184160031";"01";5;1;10;0;24;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;68.66666666666667;418;391
"10184160061";"01";1;1;8;0;15;0;0;0;5;0;0;0;0;0;0;0;0;0;0;11.66666666666667;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;43.83333333333333;418;391
"10184160081";"01";2;1;8;0;16;0;0;0;10;8;0;0;6;0;0;0;0;0;0;0;0;0;66.66666666666667;0;3.333333333333333;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;151.3333333333333;418;391
"10184160111";"01";6;3;25;0;60;0;0;0;30;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;121;418;391
"10184160131";"01";6;3;30;0;40;0;0;0;20;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;"101840116";"22";2;101;418;391
"10184160161";"01";6;1;20;0;40;0;0;0;3;0;0;0;0;0;0;0;0;0;16.66666666666667;66.66666666666667;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;179.6666666666667;418;391
"10184160181";"01";8;3;13;0;32;0;0;0;10;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;"101840116";"22";2;77.66666666666667;418;391
"10184160201";"01";3;2;10;0;100;0;0;0;14;8;0;0;4;0;0;0;0;0;0;10;66.66666666666667;0;0;0;0;0;0;0;0;0;0;1.583333333333333;0;0;0;0;0;0;0;0;0;"101840116";"22";2;214.25;418;391
"10184160231";"01";8;2;30;0;25;0;0;0;15;0;0;0;12;0;0;0;0;0;0;16.66666666666667;16.66666666666667;0;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;118.6666666666667;418;391
"10184160251";"01";4;1;20;0;32;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"101840116";"22";2;64;418;391
"10184160281";"01";7;2;24;0;0;0;0;0;12;0;0;0;6;0;0;0;0;0;0;0;0;0;2.333333333333333;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;"101840116";"22";2;51;418;391
"10201020021";"01";11;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;20;345;323
"10201020071";"01";5;1;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;43.33333333333333;345;323
"10201020131";"01";6;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;25;345;323
"10201020181";"01";7;1;10;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;25;345;323
"10201020231";"01";6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;.3333333333333333;345;323
"10201020291";"01";2;1;5;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;40;26.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;86.66666666666667;345;323
"10201020341";"01";4;1;15;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;22;345;323
"10201020391";"01";8;2;15;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;166.6666666666667;50;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;"102010202";"22";2;334.1666666666666;345;323
"10201020451";"01";9;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;15;345;323
"10201020501";"01";5;1;15;100;0;0;0;0;18;7;0;0;0;0;0;0;0;0;16;0;0;0;0;0;10;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;182.6666666666667;345;323
"10201020551";"01";3;1;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;10;133.3333333333333;83.33333333333333;2;0;6.666666666666667;33.33333333333334;0;0;0;0;0;0;3.333333333333333;0;.5833333333333334;0;0;0;0;0;0;0;"102010202";"22";2;292.5833333333333;345;323
"10201020611";"01";5;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102010202";"22";2;10;345;323
"10207030011";"01";6;1;20;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;40;288;270
"10207030031";"01";9;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;26.66666666666667;0;8.333333333333334;8.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;115;288;270
"10207030061";"01";4;1;16;50;0;0;0;0;10;0;0;0;0;0;0;0;0;0;16.66666666666667;333.3333333333333;333.3333333333333;0;0;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;825.9999999999999;288;270
"10207030081";"01";2;1;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;100;33.33333333333334;16.66666666666667;0;0;0;0;0;0;0;0;8.333333333333334;1.666666666666667;0;0;0;0;0;0;0;0;0;"102070403";"22";2;190;288;270
"10207030111";"01";6;1;15;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;27;288;270
"10207030131";"01";6;1;20;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;266.6666666666667;166.6666666666667;83.33333333333333;100;0;0;33.33333333333334;0;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;0;"102070403";"22";2;697.5000000000001;288;270
"10207030161";"01";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.33333333333334;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;63.33333333333334;288;270
"10207030181";"01";2;1;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;28.33333333333333;288;270
"10207030201";"01";8;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;12.33333333333333;288;270
"10207030231";"01";8;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;21.66666666666667;288;270
"10207030251";"01";6;1;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;23.33333333333333;83.33333333333333;33.33333333333334;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102070403";"22";2;171.6666666666667;288;270
"10207030281";"01";2;1;10;80;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;133.3333333333333;33.33333333333334;0;0;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"102070403";"22";2;287.6666666666667;288;270
"10221050071";"01";5;1;30;0;200;0;0;0;20;0;10;0;0;0;0;0;1000;0;100;100;100;16.66666666666667;0;100;0;0;16.66666666666667;0;0;0;0;16.66666666666667;0;4.166666666666667;8.333333333333334;0;0;0;0;0;0;"102210105";"22";2;1722.5;206;193
"10221050161";"01";2;1;4;16;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;32;206;193
"10221050261";"01";3;1;20;0;30;0;0;0;15;0;0;0;0;0;0;0;0;0;0;16.66666666666667;100;0;0;11.66666666666667;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;293.3333333333334;206;193
"10221050351";"01";2;1;25;0;0;0;0;0;20;14;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;125.6666666666667;206;193
"10221050451";"01";7;1;30;0;80;0;0;0;10;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;8.333333333333334;0;0;0;"102210105";"22";2;211.6666666666667;206;193
"10221050541";"01";2;1;0;0;0;0;0;0;28;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;128;206;193
"10221050641";"01";5;1;30;10;0;0;0;0;20;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;58.33333333333334;8.333333333333334;0;0;0;0;0;0;0;0;0;"102210105";"22";2;160;206;193
"10221050731";"01";1;1;25;20;0;0;0;0;18;0;0;0;0;0;0;0;0;20;0;83.33333333333333;0;6.666666666666667;0;41.66666666666666;0;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;"102210105";"22";2;215.9166666666666;206;193
"10221050821";"01";5;1;20;20;145;0;0;20;25;0;30;0;20;0;0;0;0;0;60;0;66.66666666666667;8.333333333333334;0;0;15;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;"102210105";"22";2;436.6666666666666;206;193
"10221050921";"01";2;1;5;12;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;73.33333333333333;73.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;178.6666666666667;206;193
"10221051011";"01";7;2;30;84;0;0;0;10;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.3333333333333333;.5833333333333334;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;278.25;206;193
"10221051111";"01";6;1;15;0;0;0;0;0;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"102210105";"22";2;54.66666666666667;206;193
"10247030021";"01";6;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266.6666666666667;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;346.3333333333334;376;352
"10247030071";"01";9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;101;376;352
"10247030131";"01";8;1;5;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0;"102470603";"22";2;22.5;376;352
"10247030181";"01";5;1;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;100;133.3333333333333;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;353.3333333333334;376;352
"10247030231";"01";4;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;14;376;352
"10247030291";"01";4;1;15;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;33.33333333333334;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;252.3333333333333;376;352
"10247030341";"01";8;2;20;0;100;0;0;0;30;0;0;0;0;0;0;0;0;10;23.33333333333333;66.66666666666667;0;16.66666666666667;0;0;333.3333333333333;0;166.6666666666667;0;0;0;0;8.333333333333334;0;1.666666666666667;0;0;0;0;0;0;0;"102470603";"22";2;776.6666666666666;376;352
"10247030391";"01";3;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;83.33333333333333;66.66666666666667;0;0;0;5;0;0;0;0;0;0;1.666666666666667;0;0;0;0;0;0;0;0;0;"102470603";"22";2;221.6666666666667;376;352
"10247030451";"01";7;1;4;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;200;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;414;376;352
"10247030501";"01";11;1;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;166.6666666666667;83.33333333333333;83.33333333333333;16.66666666666667;0;8.333333333333334;2.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;381;376;352
"10247030551";"01";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.66666666666667;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;35;376;352
"10247030611";"01";6;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102470603";"22";2;13;376;352
"10262050011";"01";3;1;30;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;36;220;206
"10262050031";"01";1;1;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;31.66666666666667;220;206
"10262050041";"01";1;1;13;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;69;220;206
"10262050061";"01";7;1;15;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;15;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;148.6666666666667;220;206
"10262050071";"01";8;1;15;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;23;220;206
"10262050091";"01";6;1;10;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;37.5;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;92.83333333333334;220;206
"10262050101";"01";8;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;15;220;206
"10262050121";"01";3;1;13;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;28;220;206
"10262050131";"01";6;1;19;0;0;0;0;0;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;54;220;206
"10262050151";"01";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;0;220;206
"10262050161";"01";5;1;15;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;33.33333333333334;20;16.66666666666667;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;301.6666666666667;220;206
"10262050181";"01";6;1;5;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102620305";"22";2;165;220;206
"10280040021";"01";4;2;18;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.5;0;0;0;0;0;0;0;0;0;0;"102800304";"22";2;67.5;421;394
"10280040071";"01";3;1;11;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"102800304";"22";2;25;421;394
"10280040121";"01";2;1;20;0;8;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;"102800304";"22";2;176.3333333333333;421;394
