folio;item;s8_13;s8_14;s8_15;s8_16;factor_ant;factor
"71-05193174139-A0231";9;2;;;;304;313
"71-05193174139-A0231";10;2;;;;304;313
"71-05193174139-A0231";2;1;1;10;650;304;313
"71-05193174139-A0231";3;1;1;1;1300;304;313
"71-05193174139-A0231";4;1;1;1;3500;304;313
"71-05193174139-A0231";7;1;2;6;1600;304;313
"71-05193174139-A0251";1;2;;;;304;313
"71-05193174139-A0251";4;2;;;;304;313
"71-05193174139-A0251";5;2;;;;304;313
"71-05193174139-A0251";6;2;;;;304;313
"71-05193174139-A0251";8;2;;;;304;313
"71-05193174139-A0251";9;2;;;;304;313
"71-05193174139-A0251";2;1;1;3;1300;304;313
"71-05193174139-A0251";3;1;1;1;1300;304;313
"71-05193174139-A0251";7;1;2;2;1500;304;313
"71-05193174139-A0251";10;1;1;4;55600;304;313
"71-05195315348-A0011";1;2;;;;406;418
"71-05195315348-A0011";6;2;;;;406;418
"71-05195315348-A0011";8;2;;;;406;418
"71-05195315348-A0011";9;2;;;;406;418
"71-05195315348-A0011";2;1;1;1;2100;406;418
"71-05195315348-A0011";3;1;1;1;3500;406;418
"71-05195315348-A0011";4;1;3;1;4200;406;418
"71-05195315348-A0011";5;1;1;10;1400;406;418
"71-05195315348-A0011";7;1;2;10;1500;406;418
"71-05195315348-A0011";10;1;1;5;4200;406;418
"71-05195315348-A0031";1;2;;;;406;418
"71-05195315348-A0031";8;2;;;;406;418
"71-05195315348-A0031";9;2;;;;406;418
"71-05195315348-A0031";2;1;1;7;100;406;418
"71-05195315348-A0031";3;1;1;7;2100;406;418
"71-05195315348-A0031";4;1;1;7;2800;406;418
"71-05195315348-A0031";5;1;7;7;2100;406;418
"71-05195315348-A0031";6;1;7;7;2800;406;418
"71-05195315348-A0031";7;1;2;7;2100;406;418
"71-05195315348-A0031";10;1;10;7;;406;418
"71-05195315348-A0051";1;2;;;;406;418
"71-05195315348-A0051";4;2;;;;406;418
"71-05195315348-A0051";5;2;;;;406;418
"71-05195315348-A0051";8;2;;;;406;418
"71-05195315348-A0051";9;2;;;;406;418
"71-05195315348-A0051";10;2;;;;406;418
"71-05195315348-A0051";2;1;1;4;800;406;418
"71-05195315348-A0051";3;1;1;3;3500;406;418
"71-05195315348-A0051";6;1;1;1;3000;406;418
"71-05195315348-A0051";7;1;2;3;4000;406;418
"71-05195315348-A0081";1;2;;;;406;418
"71-05195315348-A0081";4;2;;;;406;418
"71-05195315348-A0081";8;2;;;;406;418
"71-05195315348-A0081";9;2;;;;406;418
"71-05195315348-A0081";10;2;;;;406;418
"71-05195315348-A0081";2;1;1;19;1700;406;418
"71-05195315348-A0081";3;1;1;5;2000;406;418
"71-05195315348-A0081";5;1;1;7;500;406;418
"71-05195315348-A0081";6;1;1;9;1800;406;418
"71-05195315348-A0081";7;1;1;1;2400;406;418
"71-05195315348-A0101";1;2;;;;406;418
"71-05195315348-A0101";4;2;;;;406;418
"71-05195315348-A0101";6;2;;;;406;418
"71-05195315348-A0101";8;2;;;;406;418
"71-05195315348-A0101";9;2;;;;406;418
"71-05195315348-A0101";10;2;;;;406;418
"71-05195315348-A0101";2;1;1;5;450;406;418
"71-05195315348-A0101";3;1;1;3;2000;406;418
"71-05195315348-A0101";5;1;1;5;200;406;418
"71-05195315348-A0101";7;1;1;3;1500;406;418
"71-05195315348-A0121";1;2;;;;406;418
"71-05195315348-A0121";4;2;;;;406;418
"71-05195315348-A0121";6;2;;;;406;418
"71-05195315348-A0121";8;2;;;;406;418
"71-05195315348-A0121";9;2;;;;406;418
"71-05195315348-A0121";10;2;;;;406;418
"71-05195315348-A0121";2;1;1;5;500;406;418
"71-05195315348-A0121";3;1;1;7;1200;406;418
"71-05195315348-A0121";5;1;1;5;350;406;418
"71-05195315348-A0121";7;1;1;3;2100;406;418
"71-05195315348-A0131";5;2;;;;406;418
"71-05195315348-A0131";6;2;;;;406;418
"71-05195315348-A0131";9;2;;;;406;418
"71-05195315348-A0131";1;1;1;2;700;406;418
"71-05195315348-A0131";2;1;8;2;700;406;418
"71-05195315348-A0131";3;1;1;2;1200;406;418
"71-05195315348-A0131";4;1;1;2;1700;406;418
"71-05195315348-A0131";7;1;3;2;3000;406;418
"71-05195315348-A0131";8;1;1;2;2100;406;418
"71-05195315348-A0131";10;1;1;2;49000;406;418
"71-05195315348-A0191";1;2;;;;406;418
"71-05195315348-A0191";2;2;;;;406;418
"71-05195315348-A0191";3;2;;;;406;418
"71-05195315348-A0191";4;2;;;;406;418
"71-05195315348-A0191";6;2;;;;406;418
"71-05195315348-A0191";8;2;;;;406;418
"71-05195315348-A0191";9;2;;;;406;418
"71-05195315348-A0191";10;2;;;;406;418
"71-05195315348-A0191";5;1;1;10;200;406;418
"71-05195315348-A0191";7;1;1;15;450;406;418
"71-05195315348-A0201";1;1;999999;999999;5000;406;418
"71-05195315348-A0201";3;1;999999;999999;300;406;418
"71-05195315348-A0201";5;1;999999;999999;1500;406;418
"71-05195315348-A0201";6;2;;;;406;418
"71-05195315348-A0201";8;2;;;;406;418
"71-05195315348-A0201";9;2;;;;406;418
"71-05195315348-A0201";2;1;1;1;450;406;418
"71-05195315348-A0201";4;1;4;1;6000;406;418
"71-05195315348-A0201";7;1;3;1;2500;406;418
"71-05195315348-A0201";10;1;1;5;45000;406;418
"71-05195868234-A0071";5;2;;;;304;313
"71-05195868234-A0071";9;2;;;;304;313
"71-05195868234-A0071";1;1;1;7;2100;304;313
"71-05195868234-A0071";2;1;1;10;700;304;313
"71-05195868234-A0071";3;1;1;17;2400;304;313
"71-05195868234-A0071";4;1;1;5;3500;304;313
"71-05195868234-A0071";6;1;1;20;4200;304;313
"71-05195868234-A0071";7;1;1;5;1800;304;313
"71-05195868234-A0071";8;1;1;5;2100;304;313
"71-05195868234-A0071";10;1;1;5;38000;304;313
"71-05195868234-A0111";1;2;;;;304;313
"71-05195868234-A0111";6;2;;;;304;313
"71-05195868234-A0111";8;2;;;;304;313
"71-05195868234-A0111";9;2;;;;304;313
"71-05195868234-A0111";2;1;1;1;3500;304;313
"71-05195868234-A0111";3;1;1;2;5600;304;313
"71-05195868234-A0111";4;1;1;2;6300;304;313
"71-05195868234-A0111";5;1;1;4;600;304;313
"71-05195868234-A0111";7;1;3;3;1400;304;313
"71-05195868234-A0111";10;1;1;2;42000;304;313
"71-05195868234-A0151";2;1;999999;999999;1050;304;313
"71-05195868234-A0151";4;2;;;;304;313
"71-05195868234-A0151";5;2;;;;304;313
"71-05195868234-A0151";6;2;;;;304;313
"71-05195868234-A0151";8;2;;;;304;313
"71-05195868234-A0151";9;2;;;;304;313
"71-05195868234-A0151";10;2;;;;304;313
"71-05195868234-A0151";1;1;1;8;3500;304;313
"71-05195868234-A0151";3;1;1;29;2100;304;313
"71-05195868234-A0151";7;1;1;8;1200;304;313
"71-05195868234-A0171";6;2;;;;304;313
"71-05195868234-A0171";9;2;;;;304;313
"71-05195868234-A0171";1;1;1;2;2000;304;313
"71-05195868234-A0171";2;1;1;2;1400;304;313
"71-05195868234-A0171";3;1;1;2;1500;304;313
"71-05195868234-A0171";4;1;1;2;2000;304;313
"71-05195868234-A0171";5;1;1;2;1000;304;313
"71-05195868234-A0171";7;1;1;2;2000;304;313
"71-05195868234-A0171";8;1;1;3;2100;304;313
"71-05195868234-A0171";10;1;1;2;35000;304;313
"71-05195868234-A0191";1;2;;;;304;313
"71-05195868234-A0191";4;2;;;;304;313
"71-05195868234-A0191";5;2;;;;304;313
"71-05195868234-A0191";6;2;;;;304;313
"71-05195868234-A0191";7;2;;;;304;313
"71-05195868234-A0191";8;2;;;;304;313
"71-05195868234-A0191";9;2;;;;304;313
"71-05195868234-A0191";10;2;;;;304;313
"71-05195868234-A0191";2;1;1;1;0;304;313
"71-05195868234-A0191";3;1;1;2;0;304;313
"71-05195868234-A0231";1;2;;;;304;313
"71-05195868234-A0231";5;2;;;;304;313
"71-05195868234-A0231";6;2;;;;304;313
"71-05195868234-A0231";9;2;;;;304;313
"71-05195868234-A0231";2;1;1;2;4200;304;313
"71-05195868234-A0231";3;1;1;10;2000;304;313
"71-05195868234-A0231";4;1;3;1;3500;304;313
"71-05195868234-A0231";7;1;4;1;3500;304;313
"71-05195868234-A0231";8;1;1;5;4200;304;313
"71-05195868234-A0231";10;1;1;1;76560;304;313
"71-05195868234-A0271";1;2;;;;304;313
"71-05195868234-A0271";4;2;;;;304;313
"71-05195868234-A0271";5;2;;;;304;313
"71-05195868234-A0271";6;2;;;;304;313
"71-05195868234-A0271";7;2;;;;304;313
"71-05195868234-A0271";8;2;;;;304;313
"71-05195868234-A0271";9;2;;;;304;313
"71-05195868234-A0271";10;2;;;;304;313
"71-05195868234-A0271";2;1;1;1;0;304;313
"71-05195868234-A0271";3;1;1;1;0;304;313
"71-05195868234-A0321";1;2;;;;304;313
"71-05195868234-A0321";4;2;;;;304;313
"71-05195868234-A0321";5;2;;;;304;313
"71-05195868234-A0321";6;2;;;;304;313
"71-05195868234-A0321";8;2;;;;304;313
"71-05195868234-A0321";9;2;;;;304;313
"71-05195868234-A0321";10;2;;;;304;313
"71-05195868234-A0321";2;1;1;3;1500;304;313
"71-05195868234-A0321";3;1;1;5;3500;304;313
"71-05195868234-A0321";7;1;1;2;2000;304;313
"71-05195868234-A0361";1;2;;;;304;313
"71-05195868234-A0361";4;2;;;;304;313
"71-05195868234-A0361";5;2;;;;304;313
"71-05195868234-A0361";6;2;;;;304;313
"71-05195868234-A0361";8;2;;;;304;313
"71-05195868234-A0361";9;2;;;;304;313
"71-05195868234-A0361";10;2;;;;304;313
"71-05195868234-A0361";2;1;1;7;500;304;313
"71-05195868234-A0361";3;1;1;4;3500;304;313
"71-05195868234-A0361";7;1;1;10;800;304;313
"71-05195868234-A0401";1;2;;;;304;313
"71-05195868234-A0401";4;2;;;;304;313
"71-05195868234-A0401";6;2;;;;304;313
"71-05195868234-A0401";8;2;;;;304;313
"71-05195868234-A0401";9;2;;;;304;313
"71-05195868234-A0401";10;2;;;;304;313
"71-05195868234-A0401";2;1;1;1;350;304;313
"71-05195868234-A0401";3;1;1;2;200;304;313
"71-05195868234-A0401";5;1;1;6;250;304;313
"71-05195868234-A0401";7;1;3;10;2500;304;313
"71-05195868234-A0441";6;2;;;;304;313
"71-05195868234-A0441";8;2;;;;304;313
"71-05195868234-A0441";9;2;;;;304;313
"71-05195868234-A0441";1;1;1;3;1400;304;313
"71-05195868234-A0441";2;1;1;5;1350;304;313
"71-05195868234-A0441";3;1;1;3;2500;304;313
"71-05195868234-A0441";4;1;1;2;2900;304;313
"71-05195868234-A0441";5;1;1;3;300;304;313
"71-05195868234-A0441";7;1;1;5;2100;304;313
"71-05195868234-A0441";10;1;1;3;42000;304;313
"71-05195868234-A0481";1;2;;;;304;313
"71-05195868234-A0481";4;2;;;;304;313
"71-05195868234-A0481";5;2;;;;304;313
"71-05195868234-A0481";8;2;;;;304;313
"71-05195868234-A0481";9;2;;;;304;313
"71-05195868234-A0481";2;1;1;6;1200;304;313
"71-05195868234-A0481";3;1;1;6;2100;304;313
"71-05195868234-A0481";6;1;1;10;690;304;313
"71-05195868234-A0481";7;1;2;8;1300;304;313
"71-05195868234-A0481";10;1;1;4;49000;304;313
"71-05197589641-A0051";5;2;;;;406;418
"71-05197589641-A0051";6;2;;;;406;418
"71-05197589641-A0051";9;2;;;;406;418
"71-05197589641-A0051";1;1;1;9;4300;406;418
"71-05197589641-A0051";2;1;1;5;2400;406;418
"71-05197589641-A0051";3;1;1;3;3300;406;418
"71-05197589641-A0051";4;1;2;3;3200;406;418
"71-05197589641-A0051";7;1;3;2;3400;406;418
"71-05197589641-A0051";8;1;1;3;3800;406;418
"71-05197589641-A0051";10;1;1;3;55200;406;418
"71-05197589641-A0081";5;2;;;;406;418
"71-05197589641-A0081";6;2;;;;406;418
"71-05197589641-A0081";9;2;;;;406;418
"71-05197589641-A0081";1;1;1;12;4200;406;418
"71-05197589641-A0081";2;1;1;1;2800;406;418
"71-05197589641-A0081";3;1;1;10;8500;406;418
"71-05197589641-A0081";4;1;3;4;5000;406;418
"71-05197589641-A0081";7;1;4;1;3500;406;418
"71-05197589641-A0081";8;1;1;4;7000;406;418
"71-05197589641-A0081";10;1;3;6;25000;406;418
"71-05197589641-A0111";1;2;;;;406;418
"71-05197589641-A0111";5;2;;;;406;418
"71-05197589641-A0111";6;2;;;;406;418
"71-05197589641-A0111";9;2;;;;406;418
"71-05197589641-A0111";10;2;;;;406;418
"71-05197589641-A0111";2;1;1;2;1600;406;418
"71-05197589641-A0111";3;1;1;5;3100;406;418
"71-05197589641-A0111";4;1;1;3;3500;406;418
"71-05197589641-A0111";7;1;2;3;2700;406;418
"71-05197589641-A0111";8;1;1;1;3300;406;418
"71-05197589641-A0161";4;2;;;;406;418
"71-05197589641-A0161";5;2;;;;406;418
"71-05197589641-A0161";6;2;;;;406;418
"71-05197589641-A0161";8;2;;;;406;418
"71-05197589641-A0161";9;2;;;;406;418
"71-05197589641-A0161";1;1;1;3;2100;406;418
"71-05197589641-A0161";2;1;1;4;1500;406;418
"71-05197589641-A0161";3;1;1;2;2500;406;418
"71-05197589641-A0161";7;1;1;2;1200;406;418
"71-05197589641-A0161";10;1;1;7;56000;406;418
"71-05197589641-A0221";1;2;;;;406;418
"71-05197589641-A0221";5;2;;;;406;418
"71-05197589641-A0221";8;2;;;;406;418
"71-05197589641-A0221";9;2;;;;406;418
"71-05197589641-A0221";2;1;1;3;1200;406;418
"71-05197589641-A0221";3;1;1;2;4200;406;418
"71-05197589641-A0221";4;1;1;2;3000;406;418
"71-05197589641-A0221";6;1;1;4;3800;406;418
"71-05197589641-A0221";7;1;2;3;0;406;418
"71-05197589641-A0221";10;1;1;7;11000;406;418
"71-05197589641-A0251";5;2;;;;406;418
"71-05197589641-A0251";9;2;;;;406;418
"71-05197589641-A0251";10;2;;;;406;418
"71-05197589641-A0251";1;1;1;15;700;406;418
"71-05197589641-A0251";2;1;1;2;2100;406;418
"71-05197589641-A0251";3;1;1;3;2500;406;418
"71-05197589641-A0251";4;1;1;4;2800;406;418
"71-05197589641-A0251";6;1;1;6;1400;406;418
"71-05197589641-A0251";7;1;3;2;1470;406;418
"71-05197589641-A0251";8;1;1;2;2400;406;418
"71-05197589641-A0281";5;2;;;;406;418
"71-05197589641-A0281";9;2;;;;406;418
"71-05197589641-A0281";1;1;1;4;2000;406;418
"71-05197589641-A0281";2;1;1;5;1800;406;418
"71-05197589641-A0281";3;1;1;4;2500;406;418
"71-05197589641-A0281";4;1;1;3;3500;406;418
"71-05197589641-A0281";6;1;1;2;2800;406;418
"71-05197589641-A0281";7;1;2;2;2400;406;418
"71-05197589641-A0281";8;1;1;3;4200;406;418
"71-05197589641-A0281";10;1;1;3;56000;406;418
"71-05197589641-A0311";5;2;;;;406;418
"71-05197589641-A0311";9;2;;;;406;418
"71-05197589641-A0311";1;1;1;6;2000;406;418
"71-05197589641-A0311";2;1;1;6;1200;406;418
"71-05197589641-A0311";3;1;1;6;1750;406;418
"71-05197589641-A0311";4;1;1;5;3500;406;418
"71-05197589641-A0311";6;1;1;4;2100;406;418
"71-05197589641-A0311";7;1;2;8;1800;406;418
"71-05197589641-A0311";8;1;1;8;3500;406;418
"71-05197589641-A0311";10;1;1;5;49000;406;418
"71-05197589641-A0331";4;2;;;;406;418
"71-05197589641-A0331";5;2;;;;406;418
"71-05197589641-A0331";8;2;;;;406;418
"71-05197589641-A0331";9;2;;;;406;418
"71-05197589641-A0331";10;2;;;;406;418
"71-05197589641-A0331";1;1;1;7;850;406;418
"71-05197589641-A0331";2;1;1;8;700;406;418
"71-05197589641-A0331";3;1;1;10;700;406;418
"71-05197589641-A0331";6;1;1;6;1200;406;418
"71-05197589641-A0331";7;1;1;3;900;406;418
"71-05197652377-A0011";1;2;;;;304;313
"71-05197652377-A0011";5;2;;;;304;313
"71-05197652377-A0011";6;2;;;;304;313
"71-05197652377-A0011";8;2;;;;304;313
"71-05197652377-A0011";9;2;;;;304;313
"71-05197652377-A0011";10;2;;;;304;313
"71-05197652377-A0011";2;1;1;2;1500;304;313
"71-05197652377-A0011";3;1;1;1;2000;304;313
"71-05197652377-A0011";4;1;1;3;2800;304;313
"71-05197652377-A0011";7;1;1;5;500;304;313
"71-05197652377-A0031";1;2;;;;304;313
"71-05197652377-A0031";4;2;;;;304;313
"71-05197652377-A0031";5;2;;;;304;313
"71-05197652377-A0031";8;2;;;;304;313
"71-05197652377-A0031";9;2;;;;304;313
"71-05197652377-A0031";10;2;;;;304;313
"71-05197652377-A0031";2;1;1;6;2000;304;313
"71-05197652377-A0031";3;1;2;4;3000;304;313
"71-05197652377-A0031";6;1;1;2;4200;304;313
"71-05197652377-A0031";7;1;1;4;2800;304;313
"71-05197652377-A0051";4;2;;;;304;313
"71-05197652377-A0051";5;1;999999;999999;700;304;313
"71-05197652377-A0051";6;2;;;;304;313
"71-05197652377-A0051";8;2;;;;304;313
"71-05197652377-A0051";9;2;;;;304;313
"71-05197652377-A0051";10;2;;;;304;313
"71-05197652377-A0051";1;1;1;5;100;304;313
"71-05197652377-A0051";2;1;1;5;500;304;313
"71-05197652377-A0051";3;1;1;14;1450;304;313
"71-05197652377-A0051";7;1;1;4;1400;304;313
"71-05197652377-A0071";4;2;;;;304;313
"71-05197652377-A0071";5;2;;;;304;313
"71-05197652377-A0071";6;2;;;;304;313
"71-05197652377-A0071";8;2;;;;304;313
"71-05197652377-A0071";9;2;;;;304;313
"71-05197652377-A0071";10;2;;;;304;313
"71-05197652377-A0071";1;1;2;5;5000;304;313
"71-05197652377-A0071";2;1;1;5;1800;304;313
"71-05197652377-A0071";3;1;1;8;1400;304;313
"71-05197652377-A0071";7;1;1;3;2700;304;313
"71-05197652377-A0091";1;2;;;;304;313
"71-05197652377-A0091";2;2;;;;304;313
"71-05197652377-A0091";3;2;;;;304;313
"71-05197652377-A0091";4;2;;;;304;313
"71-05197652377-A0091";5;2;;;;304;313
"71-05197652377-A0091";6;2;;;;304;313
"71-05197652377-A0091";8;2;;;;304;313
"71-05197652377-A0091";9;2;;;;304;313
"71-05197652377-A0091";10;2;;;;304;313
"71-05197652377-A0091";7;1;1;2;300;304;313
"71-05197652377-A0111";4;2;;;;304;313
"71-05197652377-A0111";5;2;;;;304;313
"71-05197652377-A0111";6;2;;;;304;313
"71-05197652377-A0111";8;2;;;;304;313
"71-05197652377-A0111";9;2;;;;304;313
"71-05197652377-A0111";10;2;;;;304;313
"71-05197652377-A0111";1;1;1;1;500;304;313
"71-05197652377-A0111";2;1;1;2;180;304;313
"71-05197652377-A0111";3;1;1;1;1500;304;313
"71-05197652377-A0111";7;1;1;4;600;304;313
"71-05197652377-A0121";1;2;;;;304;313
"71-05197652377-A0121";2;2;;;;304;313
"71-05197652377-A0121";4;2;;;;304;313
"71-05197652377-A0121";6;2;;;;304;313
"71-05197652377-A0121";8;2;;;;304;313
"71-05197652377-A0121";9;2;;;;304;313
"71-05197652377-A0121";10;2;;;;304;313
"71-05197652377-A0121";3;1;1;4;3500;304;313
"71-05197652377-A0121";5;1;1;6;2100;304;313
"71-05197652377-A0121";7;1;2;10;1400;304;313
"71-05197652377-A0141";1;2;;;;304;313
"71-05197652377-A0141";2;2;;;;304;313
"71-05197652377-A0141";5;2;;;;304;313
"71-05197652377-A0141";6;2;;;;304;313
"71-05197652377-A0141";8;2;;;;304;313
"71-05197652377-A0141";9;2;;;;304;313
"71-05197652377-A0141";10;2;;;;304;313
"71-05197652377-A0141";3;1;1;1;4500;304;313
"71-05197652377-A0141";4;1;1;4;5600;304;313
"71-05197652377-A0141";7;1;1;5;2000;304;313
"71-05197652377-A0161";1;2;;;;304;313
"71-05197652377-A0161";4;2;;;;304;313
"71-05197652377-A0161";6;2;;;;304;313
"71-05197652377-A0161";8;2;;;;304;313
"71-05197652377-A0161";9;2;;;;304;313
"71-05197652377-A0161";10;2;;;;304;313
"71-05197652377-A0161";2;1;1;5;300;304;313
"71-05197652377-A0161";3;1;1;1;1050;304;313
"71-05197652377-A0161";5;1;1;4;200;304;313
"71-05197652377-A0161";7;1;2;1;700;304;313
"71-05197652377-A0181";1;2;;;;304;313
"71-05197652377-A0181";4;2;;;;304;313
"71-05197652377-A0181";5;2;;;;304;313
"71-05197652377-A0181";6;2;;;;304;313
"71-05197652377-A0181";8;2;;;;304;313
"71-05197652377-A0181";9;2;;;;304;313
"71-05197652377-A0181";10;2;;;;304;313
"71-05197652377-A0181";2;1;1;2;550;304;313
"71-05197652377-A0181";3;1;1;3;850;304;313
"71-05197652377-A0181";7;1;1;12;700;304;313
"71-05197652377-A0201";1;2;;;;304;313
"71-05197652377-A0201";4;2;;;;304;313
"71-05197652377-A0201";5;2;;;;304;313
"71-05197652377-A0201";8;2;;;;304;313
"71-05197652377-A0201";9;2;;;;304;313
"71-05197652377-A0201";10;2;;;;304;313
"71-05197652377-A0201";2;1;1;3;1000;304;313
"71-05197652377-A0201";3;1;1;3;0;304;313
"71-05197652377-A0201";6;1;1;5;800;304;313
"71-05197652377-A0201";7;1;1;3;0;304;313
"71-05197652377-A0221";1;2;;;;304;313
"71-05197652377-A0221";2;1;999999;999999;150;304;313
"71-05197652377-A0221";4;2;;;;304;313
"71-05197652377-A0221";5;2;;;;304;313
"71-05197652377-A0221";8;2;;;;304;313
"71-05197652377-A0221";9;2;;;;304;313
"71-05197652377-A0221";10;2;;;;304;313
"71-05197652377-A0221";3;1;1;2;900;304;313
"71-05197652377-A0221";6;1;1;10;600;304;313
"71-05197652377-A0221";7;1;1;15;1000;304;313
"71-05198666504-A0031";1;2;;;;332;342
"71-05198666504-A0031";4;2;;;;332;342
"71-05198666504-A0031";5;2;;;;332;342
"71-05198666504-A0031";8;2;;;;332;342
"71-05198666504-A0031";9;2;;;;332;342
"71-05198666504-A0031";10;2;;;;332;342
"71-05198666504-A0031";2;1;1;6;300;332;342
"71-05198666504-A0031";3;1;1;6;1000;332;342
"71-05198666504-A0031";6;1;1;6;1500;332;342
"71-05198666504-A0031";7;1;1;6;400;332;342
"71-05198666504-A0051";1;2;;;;332;342
"71-05198666504-A0051";4;2;;;;332;342
"71-05198666504-A0051";6;2;;;;332;342
"71-05198666504-A0051";8;2;;;;332;342
"71-05198666504-A0051";9;2;;;;332;342
"71-05198666504-A0051";10;2;;;;332;342
"71-05198666504-A0051";2;1;1;7;800;332;342
"71-05198666504-A0051";3;1;1;7;1000;332;342
"71-05198666504-A0051";5;1;1;8;1500;332;342
"71-05198666504-A0051";7;1;1;8;800;332;342
"71-05198666504-A0071";1;2;;;;332;342
"71-05198666504-A0071";4;2;;;;332;342
"71-05198666504-A0071";5;2;;;;332;342
"71-05198666504-A0071";6;2;;;;332;342
"71-05198666504-A0071";8;2;;;;332;342
"71-05198666504-A0071";9;2;;;;332;342
"71-05198666504-A0071";10;2;;;;332;342
"71-05198666504-A0071";2;1;2;2;600;332;342
"71-05198666504-A0071";3;1;1;3;800;332;342
"71-05198666504-A0071";7;1;1;1;600;332;342
"71-05198666504-A0081";1;2;;;;332;342
"71-05198666504-A0081";3;2;;;;332;342
"71-05198666504-A0081";4;2;;;;332;342
"71-05198666504-A0081";6;2;;;;332;342
"71-05198666504-A0081";8;2;;;;332;342
"71-05198666504-A0081";9;2;;;;332;342
"71-05198666504-A0081";10;2;;;;332;342
"71-05198666504-A0081";2;1;1;6;1500;332;342
"71-05198666504-A0081";5;1;1;2;1800;332;342
"71-05198666504-A0081";7;1;1;1;950;332;342
"71-05198666504-A0101";1;2;;;;332;342
"71-05198666504-A0101";2;2;;;;332;342
"71-05198666504-A0101";3;2;;;;332;342
"71-05198666504-A0101";4;2;;;;332;342
"71-05198666504-A0101";5;2;;;;332;342
"71-05198666504-A0101";6;2;;;;332;342
"71-05198666504-A0101";7;2;;;;332;342
"71-05198666504-A0101";8;2;;;;332;342
"71-05198666504-A0101";9;2;;;;332;342
"71-05198666504-A0101";10;2;;;;332;342
"71-05198666504-A0121";1;2;;;;332;342
"71-05198666504-A0121";4;2;;;;332;342
"71-05198666504-A0121";5;2;;;;332;342
"71-05198666504-A0121";6;2;;;;332;342
"71-05198666504-A0121";8;2;;;;332;342
"71-05198666504-A0121";9;2;;;;332;342
"71-05198666504-A0121";10;2;;;;332;342
"71-05198666504-A0121";2;1;1;5;900;332;342
"71-05198666504-A0121";3;1;1;10;1500;332;342
"71-05198666504-A0121";7;1;1;22;1500;332;342
"71-05198666504-A0131";1;2;;;;332;342
"71-05198666504-A0131";4;2;;;;332;342
"71-05198666504-A0131";8;2;;;;332;342
"71-05198666504-A0131";9;2;;;;332;342
"71-05198666504-A0131";2;1;1;3;900;332;342
"71-05198666504-A0131";3;1;2;1;1000;332;342
"71-05198666504-A0131";5;1;3;2;500;332;342
